episode,carol_adapted,carol_innate,bob_adapted,bob_innate,dave_adapted,dave_innate,carol_observed_ratio,carol_phi
34,0.1891,0.10,0.4682,0.40,0.8930,0.90,0.1579,1
35,0.1888,0.10,0.4728,0.40,0.8930,0.90,0.1638,1
36,0.1885,0.10,0.4726,0.40,0.8930,0.90,0.1681,1
37,0.1965,0.10,0.4771,0.40,0.8925,0.90,0.1707,1
38,0.1962,0.10,0.4816,0.40,0.8925,0.90,0.1760,1
39,0.1959,0.10,0.4860,0.40,0.8925,0.90,0.1732,1
40,0.1956,0.10,0.4858,0.40,0.8926,0.90,0.1692,1
41,0.1953,0.10,0.4901,0.40,0.8920,0.90,0.1729,1
42,0.2032,0.10,0.4899,0.40,0.8915,0.90,0.1812,1
43,0.2109,0.10,0.4942,0.40,0.8916,0.90,0.1773,1
44,0.2106,0.10,0.4939,0.40,0.8916,0.90,0.1875,1
45,0.2183,0.10,0.4936,0.40,0.8911,0.90,0.1946,1
46,0.2259,0.10,0.4933,0.40,0.8911,0.90,0.1987,1
47,0.2333,0.10,0.4931,0.40,0.8911,0.90,0.2065,0
48,0.2329,0.10,0.4928,0.40,0.8907,0.90,0.2038,0
49,0.2325,0.10,0.4971,0.40,0.8907,0.90,0.2013,0
50,0.2321,0.10,0.5013,0.40,0.8907,0.90,0.2063,0
51,0.2396,0.10,0.5055,0.40,0.8907,0.90,0.2037,0
52,0.2391,0.10,0.5052,0.40,0.8902,0.90,0.2012,0
53,0.2387,0.10,0.5093,0.40,0.8903,0.90,0.2048,0
54,0.2461,0.10,0.5134,0.40,0.8903,0.90,0.2012,0
55,0.2533,0.10,0.5131,0.40,0.8903,0.90,0.1988,1
56,0.2528,0.10,0.5127,0.40,0.8898,0.90,0.1965,1
57,0.2600,0.10,0.5168,0.40,0.8899,0.90,0.1966,1
58,0.2671,0.10,0.5208,0.40,0.8899,0.90,0.2033,0
59,0.2666,0.10,0.5204,0.40,0.8899,0.90,0.1968,1
60,0.2661,0.10,0.5200,0.40,0.8900,0.90,0.1947,1
61,0.2656,0.10,0.5197,0.40,0.8895,0.90,0.1969,1
62,0.2651,0.10,0.5236,0.40,0.8895,0.90,0.1990,1
63,0.2646,0.10,0.5233,0.40,0.8896,0.90,0.1980,1
64,0.2716,0.10,0.5229,0.40,0.8891,0.90,0.2030,0
65,0.2711,0.10,0.5225,0.40,0.8886,0.90,0.2029,0
66,0.2706,0.10,0.5222,0.40,0.8886,0.90,0.2048,0
67,0.2701,0.10,0.5218,0.40,0.8887,0.90,0.2066,0
68,0.2696,0.10,0.5257,0.40,0.8882,0.90,0.2120,0
69,0.2691,0.10,0.5296,0.40,0.8878,0.90,0.2127,0
70,0.2760,0.10,0.5335,0.40,0.8878,0.90,0.2117,0
71,0.2829,0.10,0.5331,0.40,0.8878,0.90,0.2080,0
72,0.2897,0.10,0.5327,0.40,0.8879,0.90,0.2080,0
73,0.2965,0.10,0.5323,0.40,0.8879,0.90,0.2096,0
74,0.2959,0.10,0.5319,0.40,0.8879,0.90,0.2155,0
75,0.2953,0.10,0.5315,0.40,0.8875,0.90,0.2194,0
76,0.3019,0.10,0.5311,0.40,0.8875,0.90,0.2263,0
77,0.3085,0.10,0.5307,0.40,0.8876,0.90,0.2276,0
78,0.3150,0.10,0.5345,0.40,0.8876,0.90,0.2280,0
79,0.3144,0.10,0.5383,0.40,0.8871,0.90,0.2262,0
80,0.3137,0.10,0.5421,0.40,0.8872,0.90,0.2344,0
81,0.3202,0.10,0.5458,0.40,0.8867,0.90,0.2317,0
82,0.3265,0.10,0.5453,0.40,0.8868,0.90,0.2366,0
83,0.3328,0.10,0.5490,0.40,0.8868,0.90,0.2357,0
84,0.3390,0.10,0.5526,0.40,0.8869,0.90,0.2331,0
85,0.3451,0.10,0.5562,0.40,0.8869,0.90,0.2325,0
86,0.3444,0.10,0.5597,0.40,0.8869,0.90,0.2400,0
87,0.3505,0.10,0.5592,0.40,0.8870,0.90,0.2437,0
88,0.3497,0.10,0.5627,0.40,0.8865,0.90,0.2420,0
89,0.3557,0.10,0.5661,0.40,0.8866,0.90,0.2430,0
90,0.3549,0.10,0.5656,0.40,0.8866,0.90,0.2421,0
91,0.3609,0.10,0.5691,0.40,0.8867,0.90,0.2404,0
92,0.3601,0.10,0.5724,0.40,0.8862,0.90,0.2483,0
93,0.3593,0.10,0.5758,0.40,0.8863,0.90,0.2500,0
94,0.3585,0.10,0.5790,0.40,0.8863,0.90,0.2492,0
95,0.3578,0.10,0.5823,0.40,0.8863,0.90,0.2533,0
96,0.3570,0.10,0.5817,0.40,0.8864,0.90,0.2500,0
97,0.3562,0.10,0.5850,0.40,0.8859,0.90,0.2541,0
98,0.3555,0.10,0.5881,0.40,0.8860,0.90,0.2572,0
99,0.3547,0.10,0.5913,0.40,0.8860,0.90,0.2603,0
100,0.3606,0.10,0.5907,0.40,0.8861,0.90,0.2571,0
101,0.3599,0.10,0.5901,0.40,0.8861,0.90,0.2601,0
102,0.3591,0.10,0.5896,0.40,0.8861,0.90,0.2585,0
103,0.3650,0.10,0.5890,0.40,0.8862,0.90,0.2591,0
104,0.3642,0.10,0.5921,0.40,0.8858,0.90,0.2614,0
105,0.3634,0.10,0.5952,0.40,0.8858,0.90,0.2643,0
106,0.3692,0.10,0.5983,0.40,0.8858,0.90,0.2641,0
107,0.3684,0.10,0.6013,0.40,0.8859,0.90,0.2618,0
108,0.3742,0.10,0.6043,0.40,0.8859,0.90,0.2653,0
109,0.3734,0.10,0.6037,0.40,0.8855,0.90,0.2680,0
110,0.3725,0.10,0.6031,0.40,0.8851,0.90,0.2672,0
111,0.3717,0.10,0.6060,0.40,0.8846,0.90,0.2748,0
112,0.3775,0.10,0.6090,0.40,0.8842,0.90,0.2781,0
113,0.3766,0.10,0.6083,0.40,0.8843,0.90,0.2786,0
114,0.3823,0.10,0.6112,0.40,0.8843,0.90,0.2798,0
115,0.3879,0.10,0.6106,0.40,0.8844,0.90,0.2830,0
116,0.3871,0.10,0.6135,0.40,0.8840,0.90,0.2853,0
117,0.3862,0.10,0.6128,0.40,0.8840,0.90,0.2830,0
118,0.3853,0.10,0.6122,0.40,0.8836,0.90,0.2869,0
119,0.3909,0.10,0.6150,0.40,0.8832,0.90,0.2869,0
120,0.3964,0.10,0.6144,0.40,0.8832,0.90,0.2880,0
121,0.4019,0.10,0.6138,0.40,0.8828,0.90,0.2891,0
122,0.4010,0.10,0.6131,0.40,0.8829,0.90,0.2913,0
123,0.4064,0.10,0.6160,0.40,0.8830,0.90,0.2883,0
124,0.4054,0.10,0.6188,0.40,0.8826,0.90,0.2931,0
125,0.4045,0.10,0.6181,0.40,0.8822,0.90,0.2923,0
126,0.4036,0.10,0.6209,0.40,0.8822,0.90,0.2959,0
127,0.4027,0.10,0.6236,0.40,0.8823,0.90,0.2952,0
128,0.4018,0.10,0.6230,0.40,0.8819,0.90,0.2937,0
129,0.4009,0.10,0.6223,0.40,0.8819,0.90,0.2932,0
130,0.4063,0.10,0.6216,0.40,0.8820,0.90,0.2960,0
131,0.4054,0.10,0.6210,0.40,0.8820,0.90,0.2966,0
132,0.4044,0.10,0.6237,0.40,0.8817,0.90,0.2954,0
133,0.4035,0.10,0.6231,0.40,0.8813,0.90,0.2926,0
134,0.4026,0.10,0.6258,0.40,0.8813,0.90,0.2945,0
135,0.4080,0.10,0.6251,0.40,0.8814,0.90,0.2941,0
136,0.4071,0.10,0.6278,0.40,0.8810,0.90,0.2967,0
137,0.4061,0.10,0.6271,0.40,0.8811,0.90,0.2977,0
138,0.4052,0.10,0.6298,0.40,0.8811,0.90,0.2977,0
139,0.4043,0.10,0.6324,0.40,0.8812,0.90,0.2956,0
140,0.4034,0.10,0.6350,0.40,0.8808,0.90,0.2949,0
141,0.4025,0.10,0.6376,0.40,0.8804,0.90,0.2945,0
142,0.4016,0.10,0.6369,0.40,0.8805,0.90,0.2948,0
143,0.4007,0.10,0.6395,0.40,0.8806,0.90,0.2928,0
144,0.3998,0.10,0.6387,0.40,0.8806,0.90,0.2915,0
145,0.3989,0.10,0.6413,0.40,0.8803,0.90,0.2895,0
146,0.3980,0.10,0.6406,0.40,0.8803,0.90,0.2905,0
147,0.4034,0.10,0.6431,0.40,0.8799,0.90,0.2898,0
148,0.4025,0.10,0.6456,0.40,0.8800,0.90,0.2917,0
149,0.4016,0.10,0.6448,0.40,0.8801,0.90,0.2932,0
150,0.4007,0.10,0.6441,0.40,0.8797,0.90,0.2978,0
151,0.3998,0.10,0.6433,0.40,0.8798,0.90,0.2972,0
152,0.4052,0.10,0.6426,0.40,0.8794,0.90,0.2965,0
153,0.4043,0.10,0.6451,0.40,0.8795,0.90,0.3026,0
154,0.4096,0.10,0.6444,0.40,0.8795,0.90,0.3034,0
155,0.4149,0.10,0.6436,0.40,0.8796,0.90,0.3015,0
156,0.4139,0.10,0.6429,0.40,0.8792,0.90,0.3008,0
157,0.4192,0.10,0.6454,0.40,0.8793,0.90,0.3053,0
158,0.4243,0.10,0.6478,0.40,0.8794,0.90,0.3053,0
159,0.4234,0.10,0.6503,0.40,0.8790,0.90,0.3061,0
160,0.4285,0.10,0.6527,0.40,0.8791,0.90,0.3035,0
161,0.4275,0.10,0.6519,0.40,0.8791,0.90,0.3029,0
162,0.4265,0.10,0.6543,0.40,0.8792,0.90,0.3017,0
163,0.4255,0.10,0.6535,0.40,0.8793,0.90,0.3010,0
164,0.4246,0.10,0.6528,0.40,0.8789,0.90,0.3010,0
165,0.4236,0.10,0.6551,0.40,0.8790,0.90,0.3018,0
166,0.4287,0.10,0.6575,0.40,0.8790,0.90,0.3014,0
167,0.4277,0.10,0.6598,0.40,0.8787,0.90,0.3022,0
168,0.4267,0.10,0.6590,0.40,0.8788,0.90,0.3065,0
169,0.4258,0.10,0.6582,0.40,0.8784,0.90,0.3058,0
170,0.4248,0.10,0.6575,0.40,0.8785,0.90,0.3066,0
171,0.4299,0.10,0.6598,0.40,0.8781,0.90,0.3074,0
172,0.4289,0.10,0.6590,0.40,0.8778,0.90,0.3082,0
173,0.4279,0.10,0.6582,0.40,0.8779,0.90,0.3075,0
174,0.4269,0.10,0.6605,0.40,0.8779,0.90,0.3103,0
175,0.4259,0.10,0.6628,0.40,0.8776,0.90,0.3112,0
176,0.4250,0.10,0.6620,0.40,0.8777,0.90,0.3120,0
177,0.4301,0.10,0.6642,0.40,0.8777,0.90,0.3114,0
178,0.4291,0.10,0.6665,0.40,0.8774,0.90,0.3121,0
179,0.4341,0.10,0.6657,0.40,0.8775,0.90,0.3129,0
180,0.4331,0.10,0.6679,0.40,0.8775,0.90,0.3136,0
181,0.4321,0.10,0.6701,0.40,0.8776,0.90,0.3162,0
182,0.4371,0.10,0.6693,0.40,0.8777,0.90,0.3157,0
183,0.4361,0.10,0.6685,0.40,0.8777,0.90,0.3151,0
184,0.4411,0.10,0.6677,0.40,0.8778,0.90,0.3127,0
185,0.4401,0.10,0.6668,0.40,0.8779,0.90,0.3121,0
186,0.4450,0.10,0.6690,0.40,0.8779,0.90,0.3116,0
187,0.4499,0.10,0.6682,0.40,0.8776,0.90,0.3116,0
188,0.4488,0.10,0.6674,0.40,0.8777,0.90,0.3117,0
189,0.4478,0.10,0.6666,0.40,0.8777,0.90,0.3142,0
190,0.4467,0.10,0.6658,0.40,0.8778,0.90,0.3142,0
191,0.4457,0.10,0.6680,0.40,0.8779,0.90,0.3149,0
192,0.4505,0.10,0.6702,0.40,0.8775,0.90,0.3144,0
193,0.4553,0.10,0.6724,0.40,0.8776,0.90,0.3151,0
194,0.4543,0.10,0.6716,0.40,0.8773,0.90,0.3159,0
195,0.4590,0.10,0.6708,0.40,0.8769,0.90,0.3160,0
196,0.4637,0.10,0.6699,0.40,0.8766,0.90,0.3166,0
197,0.4626,0.10,0.6721,0.40,0.8767,0.90,0.3155,0
198,0.4615,0.10,0.6713,0.40,0.8764,0.90,0.3168,0
199,0.4662,0.10,0.6705,0.40,0.8760,0.90,0.3163,0
200,0.4651,0.10,0.6697,0.40,0.8757,0.90,0.3152,0
201,0.4697,0.10,0.6718,0.40,0.8758,0.90,0.3159,0
202,0.4686,0.10,0.6740,0.40,0.8755,0.90,0.3177,0
203,0.4675,0.10,0.6761,0.40,0.8756,0.90,0.3201,0
204,0.4721,0.10,0.6752,0.40,0.8753,0.90,0.3224,0
205,0.4710,0.10,0.6773,0.40,0.8750,0.90,0.3247,0
206,0.4755,0.10,0.6765,0.40,0.8750,0.90,0.3242,0
207,0.4744,0.10,0.6757,0.40,0.8747,0.90,0.3282,0
208,0.4789,0.10,0.6749,0.40,0.8748,0.90,0.3294,0
209,0.4833,0.10,0.6740,0.40,0.8749,0.90,0.3294,0
210,0.4877,0.10,0.6732,0.40,0.8746,0.90,0.3316,0
211,0.4921,0.10,0.6724,0.40,0.8743,0.90,0.3317,0
212,0.4909,0.10,0.6716,0.40,0.8744,0.90,0.3317,0
213,0.4952,0.10,0.6708,0.40,0.8744,0.90,0.3328,0
214,0.4995,0.10,0.6729,0.40,0.8745,0.90,0.3339,0
215,0.4983,0.10,0.6721,0.40,0.8746,0.90,0.3344,0
216,0.4971,0.10,0.6713,0.40,0.8747,0.90,0.3361,0
217,0.5013,0.10,0.6705,0.40,0.8748,0.90,0.3350,0
218,0.5055,0.10,0.6726,0.40,0.8745,0.90,0.3360,0
219,0.5043,0.10,0.6747,0.40,0.8742,0.90,0.3371,0
220,0.5084,0.10,0.6739,0.40,0.8742,0.90,0.3386,0
221,0.5125,0.10,0.6731,0.40,0.8743,0.90,0.3397,0
222,0.5113,0.10,0.6752,0.40,0.8744,0.90,0.3397,0
223,0.5154,0.10,0.6744,0.40,0.8745,0.90,0.3402,0
224,0.5141,0.10,0.6736,0.40,0.8745,0.90,0.3412,0
225,0.5129,0.10,0.6727,0.40,0.8743,0.90,0.3407,0
226,0.5116,0.10,0.6749,0.40,0.8743,0.90,0.3428,0
227,0.5104,0.10,0.6741,0.40,0.8744,0.90,0.3422,0
228,0.5145,0.10,0.6762,0.40,0.8745,0.90,0.3437,0
229,0.5132,0.10,0.6753,0.40,0.8742,0.90,0.3442,0
230,0.5120,0.10,0.6774,0.40,0.8739,0.90,0.3437,0
231,0.5108,0.10,0.6766,0.40,0.8736,0.90,0.3437,0
232,0.5148,0.10,0.6758,0.40,0.8737,0.90,0.3457,0
233,0.5136,0.10,0.6749,0.40,0.8738,0.90,0.3462,0
234,0.5176,0.10,0.6741,0.40,0.8739,0.90,0.3476,0
235,0.5216,0.10,0.6733,0.40,0.8739,0.90,0.3476,0
236,0.5255,0.10,0.6754,0.40,0.8740,0.90,0.3471,0
237,0.5243,0.10,0.6746,0.40,0.8741,0.90,0.3476,0
238,0.5282,0.10,0.6738,0.40,0.8738,0.90,0.3476,0
239,0.5320,0.10,0.6729,0.40,0.8739,0.90,0.3470,0
240,0.5359,0.10,0.6721,0.40,0.8740,0.90,0.3475,0
241,0.5396,0.10,0.6713,0.40,0.8740,0.90,0.3489,0
242,0.5434,0.10,0.6705,0.40,0.8737,0.90,0.3504,0
243,0.5470,0.10,0.6697,0.40,0.8738,0.90,0.3508,0
244,0.5507,0.10,0.6718,0.40,0.8739,0.90,0.3503,0
245,0.5543,0.10,0.6710,0.40,0.8740,0.90,0.3487,0
246,0.5529,0.10,0.6702,0.40,0.8737,0.90,0.3482,0
247,0.5565,0.10,0.6724,0.40,0.8738,0.90,0.3481,0
248,0.5600,0.10,0.6745,0.40,0.8735,0.90,0.3491,0
249,0.5635,0.10,0.6766,0.40,0.8736,0.90,0.3496,0
250,0.5621,0.10,0.6787,0.40,0.8736,0.90,0.3529,0
251,0.5607,0.10,0.6807,0.40,0.8737,0.90,0.3533,0
252,0.5642,0.10,0.6799,0.40,0.8734,0.90,0.3528,0
253,0.5676,0.10,0.6819,0.40,0.8735,0.90,0.3537,0
254,0.5662,0.10,0.6840,0.40,0.8732,0.90,0.3527,0
255,0.5648,0.10,0.6831,0.40,0.8733,0.90,0.3517,0
256,0.5682,0.10,0.6823,0.40,0.8734,0.90,0.3530,0
257,0.5716,0.10,0.6843,0.40,0.8735,0.90,0.3520,0
258,0.5749,0.10,0.6834,0.40,0.8732,0.90,0.3524,0
259,0.5782,0.10,0.6826,0.40,0.8733,0.90,0.3529,0
260,0.5768,0.10,0.6817,0.40,0.8730,0.90,0.3533,0
261,0.5754,0.10,0.6809,0.40,0.8727,0.90,0.3528,0
262,0.5739,0.10,0.6800,0.40,0.8724,0.90,0.3537,0
263,0.5725,0.10,0.6821,0.40,0.8725,0.90,0.3541,0
264,0.5759,0.10,0.6812,0.40,0.8726,0.90,0.3541,0
265,0.5791,0.10,0.6833,0.40,0.8727,0.90,0.3536,0
266,0.5824,0.10,0.6824,0.40,0.8724,0.90,0.3549,0
267,0.5809,0.10,0.6816,0.40,0.8725,0.90,0.3539,0
268,0.5795,0.10,0.6836,0.40,0.8722,0.90,0.3557,0
269,0.5781,0.10,0.6856,0.40,0.8723,0.90,0.3579,0
270,0.5813,0.10,0.6847,0.40,0.8720,0.90,0.3588,0
271,0.5799,0.10,0.6839,0.40,0.8721,0.90,0.3583,0
272,0.5784,0.10,0.6830,0.40,0.8722,0.90,0.3586,0
273,0.5770,0.10,0.6822,0.40,0.8723,0.90,0.3621,0
274,0.5803,0.10,0.6842,0.40,0.8724,0.90,0.3643,0
275,0.5788,0.10,0.6833,0.40,0.8725,0.90,0.3628,0
276,0.5821,0.10,0.6825,0.40,0.8725,0.90,0.3645,0
277,0.5853,0.10,0.6816,0.40,0.8726,0.90,0.3640,0
278,0.5885,0.10,0.6836,0.40,0.8724,0.90,0.3639,0
279,0.5870,0.10,0.6828,0.40,0.8724,0.90,0.3647,0
280,0.5902,0.10,0.6848,0.40,0.8722,0.90,0.3651,0
281,0.5933,0.10,0.6840,0.40,0.8723,0.90,0.3676,0
282,0.5918,0.10,0.6859,0.40,0.8723,0.90,0.3667,0
283,0.5949,0.10,0.6851,0.40,0.8721,0.90,0.3662,0
284,0.5980,0.10,0.6842,0.40,0.8722,0.90,0.3695,0
285,0.5965,0.10,0.6834,0.40,0.8722,0.90,0.3702,0
286,0.5995,0.10,0.6854,0.40,0.8720,0.90,0.3706,0
287,0.6025,0.10,0.6874,0.40,0.8717,0.90,0.3701,0
288,0.6055,0.10,0.6865,0.40,0.8718,0.90,0.3704,0
289,0.6040,0.10,0.6885,0.40,0.8715,0.90,0.3721,0
290,0.6069,0.10,0.6876,0.40,0.8716,0.90,0.3724,0
291,0.6099,0.10,0.6867,0.40,0.8714,0.90,0.3732,0
292,0.6083,0.10,0.6859,0.40,0.8711,0.90,0.3740,0
293,0.6068,0.10,0.6878,0.40,0.8712,0.90,0.3744,0
294,0.6097,0.10,0.6898,0.40,0.8713,0.90,0.3755,0
295,0.6082,0.10,0.6889,0.40,0.8710,0.90,0.3758,0
296,0.6111,0.10,0.6880,0.40,0.8711,0.90,0.3761,0
297,0.6140,0.10,0.6900,0.40,0.8712,0.90,0.3764,0
298,0.6124,0.10,0.6891,0.40,0.8709,0.90,0.3776,0
299,0.6109,0.10,0.6883,0.40,0.8710,0.90,0.3761,0
300,0.6137,0.10,0.6902,0.40,0.8711,0.90,0.3756,0
301,0.6122,0.10,0.6893,0.40,0.8712,0.90,0.3759,0
302,0.6151,0.10,0.6912,0.40,0.8713,0.90,0.3791,0
303,0.6135,0.10,0.6904,0.40,0.8710,0.90,0.3810,0
304,0.6120,0.10,0.6895,0.40,0.8711,0.90,0.3810,0
305,0.6104,0.10,0.6886,0.40,0.8709,0.90,0.3833,0
306,0.6133,0.10,0.6878,0.40,0.8706,0.90,0.3833,0
307,0.6162,0.10,0.6869,0.40,0.8707,0.90,0.3848,0
308,0.6190,0.10,0.6860,0.40,0.8705,0.90,0.3851,0
309,0.6217,0.10,0.6880,0.40,0.8705,0.90,0.3846,0
310,0.6202,0.10,0.6871,0.40,0.8706,0.90,0.3864,0
311,0.6186,0.10,0.6863,0.40,0.8707,0.90,0.3867,0
312,0.6170,0.10,0.6883,0.40,0.8708,0.90,0.3860,0
313,0.6198,0.10,0.6874,0.40,0.8709,0.90,0.3863,0
314,0.6183,0.10,0.6893,0.40,0.8710,0.90,0.3866,0
315,0.6167,0.10,0.6885,0.40,0.8707,0.90,0.3869,0
316,0.6152,0.10,0.6904,0.40,0.8708,0.90,0.3883,0
317,0.6180,0.10,0.6923,0.40,0.8706,0.90,0.3886,0
318,0.6208,0.10,0.6914,0.40,0.8703,0.90,0.3896,0
319,0.6192,0.10,0.6906,0.40,0.8701,0.90,0.3904,0
320,0.6220,0.10,0.6897,0.40,0.8702,0.90,0.3906,0
321,0.6247,0.10,0.6888,0.40,0.8703,0.90,0.3911,0
322,0.6231,0.10,0.6880,0.40,0.8703,0.90,0.3907,0
323,0.6259,0.10,0.6871,0.40,0.8704,0.90,0.3902,0
324,0.6286,0.10,0.6891,0.40,0.8705,0.90,0.3897,0
325,0.6270,0.10,0.6882,0.40,0.8706,0.90,0.3888,0
326,0.6297,0.10,0.6873,0.40,0.8707,0.90,0.3903,0
327,0.6323,0.10,0.6865,0.40,0.8708,0.90,0.3903,0
328,0.6349,0.10,0.6856,0.40,0.8705,0.90,0.3917,0
329,0.6375,0.10,0.6847,0.40,0.8706,0.90,0.3920,0
330,0.6400,0.10,0.6839,0.40,0.8704,0.90,0.3918,0
331,0.6384,0.10,0.6830,0.40,0.8705,0.90,0.3918,0
332,0.6410,0.10,0.6822,0.40,0.8706,0.90,0.3925,0
333,0.6435,0.10,0.6813,0.40,0.8703,0.90,0.3932,0
334,0.6418,0.10,0.6805,0.40,0.8704,0.90,0.3953,0
335,0.6402,0.10,0.6797,0.40,0.8702,0.90,0.3972,0
336,0.6386,0.10,0.6788,0.40,0.8702,0.90,0.3986,0
337,0.6411,0.10,0.6780,0.40,0.8700,0.90,0.4000,0
338,0.6436,0.10,0.6771,0.40,0.8701,0.90,0.4000,0
339,0.6461,0.10,0.6763,0.40,0.8698,0.90,0.4007,0
340,0.6445,0.10,0.6755,0.40,0.8696,0.90,0.4021,0
341,0.6428,0.10,0.6747,0.40,0.8697,0.90,0.4023,0
342,0.6412,0.10,0.6768,0.40,0.8698,0.90,0.4009,0
343,0.6437,0.10,0.6759,0.40,0.8699,0.90,0.4023,0
344,0.6421,0.10,0.6780,0.40,0.8700,0.90,0.4014,0
345,0.6446,0.10,0.6801,0.40,0.8701,0.90,0.4009,0
346,0.6429,0.10,0.6821,0.40,0.8702,0.90,0.4007,0
347,0.6454,0.10,0.6841,0.40,0.8699,0.90,0.4009,0
348,0.6438,0.10,0.6861,0.40,0.8700,0.90,0.4025,0
349,0.6422,0.10,0.6881,0.40,0.8701,0.90,0.4038,0
350,0.6405,0.10,0.6900,0.40,0.8702,0.90,0.4058,0
351,0.6389,0.10,0.6892,0.40,0.8703,0.90,0.4056,0
352,0.6414,0.10,0.6883,0.40,0.8700,0.90,0.4056,0
353,0.6398,0.10,0.6874,0.40,0.8698,0.90,0.4063,0
354,0.6423,0.10,0.6894,0.40,0.8699,0.90,0.4063,0
355,0.6448,0.10,0.6913,0.40,0.8700,0.90,0.4071,0
356,0.6432,0.10,0.6904,0.40,0.8697,0.90,0.4086,0
357,0.6457,0.10,0.6896,0.40,0.8695,0.90,0.4084,0
358,0.6440,0.10,0.6915,0.40,0.8696,0.90,0.4099,0
359,0.6424,0.10,0.6906,0.40,0.8697,0.90,0.4101,0
360,0.6408,0.10,0.6898,0.40,0.8698,0.90,0.4116,0
361,0.6433,0.10,0.6889,0.40,0.8699,0.90,0.4111,0
362,0.6458,0.10,0.6908,0.40,0.8699,0.90,0.4120,0
363,0.6482,0.10,0.6899,0.40,0.8700,0.90,0.4115,0
364,0.6507,0.10,0.6919,0.40,0.8698,0.90,0.4119,0
365,0.6530,0.10,0.6910,0.40,0.8699,0.90,0.4125,0
366,0.6514,0.10,0.6929,0.40,0.8700,0.90,0.4133,0
367,0.6497,0.10,0.6920,0.40,0.8701,0.90,0.4135,0
368,0.6481,0.10,0.6911,0.40,0.8698,0.90,0.4148,0
369,0.6505,0.10,0.6903,0.40,0.8699,0.90,0.4148,0
370,0.6529,0.10,0.6922,0.40,0.8700,0.90,0.4160,0
371,0.6512,0.10,0.6913,0.40,0.8701,0.90,0.4162,0
372,0.6536,0.10,0.6932,0.40,0.8702,0.90,0.4170,0
373,0.6520,0.10,0.6923,0.40,0.8699,0.90,0.4178,0
374,0.6543,0.10,0.6915,0.40,0.8700,0.90,0.4188,0
375,0.6527,0.10,0.6906,0.40,0.8701,0.90,0.4200,0
376,0.6510,0.10,0.6925,0.40,0.8702,0.90,0.4197,0
377,0.6534,0.10,0.6944,0.40,0.8703,0.90,0.4199,0
378,0.6517,0.10,0.6935,0.40,0.8704,0.90,0.4201,0
379,0.6501,0.10,0.6926,0.40,0.8701,0.90,0.4200,0
380,0.6484,0.10,0.6917,0.40,0.8699,0.90,0.4206,0
381,0.6468,0.10,0.6909,0.40,0.8697,0.90,0.4215,0
382,0.6452,0.10,0.6900,0.40,0.8694,0.90,0.4227,0
383,0.6476,0.10,0.6891,0.40,0.8692,0.90,0.4233,0
384,0.6460,0.10,0.6883,0.40,0.8693,0.90,0.4239,0
385,0.6484,0.10,0.6902,0.40,0.8694,0.90,0.4245,0
