episode,carol_adapted,carol_innate,bob_adapted,bob_innate,dave_adapted,dave_innate,carol_observed_ratio,carol_phi
27,0.1910,0.10,0.4550,0.40,0.8966,0.90,0.2135,0
28,0.1989,0.10,0.4548,0.40,0.8960,0.90,0.2088,0
29,0.1986,0.10,0.4547,0.40,0.8961,0.90,0.2021,0
30,0.1983,0.10,0.4545,0.40,0.8961,0.90,0.1979,1
31,0.1980,0.10,0.4543,0.40,0.8955,0.90,0.2041,0
32,0.1977,0.10,0.4542,0.40,0.8955,0.90,0.1961,1
33,0.2056,0.10,0.4540,0.40,0.8950,0.90,0.1869,1
34,0.2053,0.10,0.4539,0.40,0.8944,0.90,0.1818,1
35,0.2130,0.10,0.4537,0.40,0.8939,0.90,0.1786,1
36,0.2127,0.10,0.4584,0.40,0.8939,0.90,0.1724,1
37,0.2123,0.10,0.4631,0.40,0.8934,0.90,0.1803,1
38,0.2120,0.10,0.4630,0.40,0.8934,0.90,0.1855,1
39,0.2196,0.10,0.4628,0.40,0.8934,0.90,0.1905,1
40,0.2193,0.10,0.4674,0.40,0.8935,0.90,0.1985,1
41,0.2189,0.10,0.4720,0.40,0.8929,0.90,0.1940,1
42,0.2265,0.10,0.4718,0.40,0.8924,0.90,0.1912,1
43,0.2340,0.10,0.4716,0.40,0.8924,0.90,0.2014,0
44,0.2336,0.10,0.4714,0.40,0.8925,0.90,0.1972,1
45,0.2410,0.10,0.4711,0.40,0.8920,0.90,0.1986,1
46,0.2405,0.10,0.4709,0.40,0.8920,0.90,0.2119,0
47,0.2401,0.10,0.4707,0.40,0.8915,0.90,0.2129,0
48,0.2474,0.10,0.4705,0.40,0.8915,0.90,0.2102,0
49,0.2547,0.10,0.4703,0.40,0.8910,0.90,0.2099,0
50,0.2542,0.10,0.4701,0.40,0.8905,0.90,0.2061,0
51,0.2537,0.10,0.4699,0.40,0.8900,0.90,0.2012,0
52,0.2533,0.10,0.4697,0.40,0.8901,0.90,0.1977,1
53,0.2528,0.10,0.4695,0.40,0.8901,0.90,0.1932,1
54,0.2600,0.10,0.4692,0.40,0.8901,0.90,0.1955,1
55,0.2671,0.10,0.4738,0.40,0.8896,0.90,0.2077,0
56,0.2666,0.10,0.4736,0.40,0.8897,0.90,0.2086,0
57,0.2736,0.10,0.4781,0.40,0.8897,0.90,0.2053,0
58,0.2805,0.10,0.4779,0.40,0.8892,0.90,0.2124,0
59,0.2799,0.10,0.4776,0.40,0.8888,0.90,0.2143,0
60,0.2794,0.10,0.4774,0.40,0.8888,0.90,0.2132,0
61,0.2789,0.10,0.4772,0.40,0.8888,0.90,0.2161,0
62,0.2857,0.10,0.4817,0.40,0.8884,0.90,0.2129,0
63,0.2925,0.10,0.4814,0.40,0.8879,0.90,0.2244,0
64,0.2919,0.10,0.4858,0.40,0.8879,0.90,0.2212,0
65,0.2913,0.10,0.4856,0.40,0.8875,0.90,0.2227,0
66,0.2980,0.10,0.4853,0.40,0.8875,0.90,0.2233,0
67,0.3047,0.10,0.4897,0.40,0.8871,0.90,0.2222,0
68,0.3041,0.10,0.4894,0.40,0.8866,0.90,0.2192,0
69,0.3106,0.10,0.4892,0.40,0.8867,0.90,0.2227,0
70,0.3100,0.10,0.4889,0.40,0.8862,0.90,0.2227,0
71,0.3093,0.10,0.4886,0.40,0.8863,0.90,0.2262,0
72,0.3158,0.10,0.4930,0.40,0.8863,0.90,0.2356,0
73,0.3152,0.10,0.4972,0.40,0.8863,0.90,0.2314,0
74,0.3216,0.10,0.4969,0.40,0.8864,0.90,0.2314,0
75,0.3279,0.10,0.4967,0.40,0.8864,0.90,0.2328,0
76,0.3273,0.10,0.4964,0.40,0.8865,0.90,0.2340,0
77,0.3266,0.10,0.4961,0.40,0.8865,0.90,0.2321,0
78,0.3259,0.10,0.4958,0.40,0.8865,0.90,0.2311,0
79,0.3252,0.10,0.4955,0.40,0.8866,0.90,0.2282,0
80,0.3245,0.10,0.4952,0.40,0.8866,0.90,0.2346,0
81,0.3239,0.10,0.4949,0.40,0.8867,0.90,0.2339,0
82,0.3232,0.10,0.4946,0.40,0.8867,0.90,0.2381,0
83,0.3295,0.10,0.4944,0.40,0.8867,0.90,0.2422,0
84,0.3288,0.10,0.4986,0.40,0.8868,0.90,0.2423,0
85,0.3281,0.10,0.4983,0.40,0.8868,0.90,0.2443,0
86,0.3275,0.10,0.5026,0.40,0.8864,0.90,0.2433,0
87,0.3268,0.10,0.5022,0.40,0.8864,0.90,0.2453,0
88,0.3261,0.10,0.5064,0.40,0.8865,0.90,0.2519,0
89,0.3324,0.10,0.5061,0.40,0.8860,0.90,0.2546,0
90,0.3317,0.10,0.5102,0.40,0.8861,0.90,0.2518,0
91,0.3310,0.10,0.5099,0.40,0.8856,0.90,0.2545,0
92,0.3303,0.10,0.5096,0.40,0.8857,0.90,0.2545,0
93,0.3296,0.10,0.5092,0.40,0.8857,0.90,0.2589,0
94,0.3289,0.10,0.5089,0.40,0.8858,0.90,0.2622,0
95,0.3352,0.10,0.5086,0.40,0.8853,0.90,0.2577,0
96,0.3345,0.10,0.5083,0.40,0.8854,0.90,0.2594,0
97,0.3407,0.10,0.5124,0.40,0.8854,0.90,0.2610,0
98,0.3468,0.10,0.5120,0.40,0.8855,0.90,0.2617,0
99,0.3460,0.10,0.5117,0.40,0.8855,0.90,0.2625,0
100,0.3453,0.10,0.5114,0.40,0.8851,0.90,0.2697,0
101,0.3446,0.10,0.5154,0.40,0.8851,0.90,0.2710,0
102,0.3438,0.10,0.5151,0.40,0.8852,0.90,0.2716,0
103,0.3431,0.10,0.5147,0.40,0.8848,0.90,0.2739,0
104,0.3424,0.10,0.5144,0.40,0.8843,0.90,0.2753,0
105,0.3416,0.10,0.5184,0.40,0.8839,0.90,0.2744,0
106,0.3409,0.10,0.5224,0.40,0.8840,0.90,0.2702,0
107,0.3402,0.10,0.5220,0.40,0.8836,0.90,0.2683,0
108,0.3395,0.10,0.5217,0.40,0.8836,0.90,0.2705,0
109,0.3387,0.10,0.5213,0.40,0.8837,0.90,0.2689,0
110,0.3449,0.10,0.5209,0.40,0.8837,0.90,0.2695,0
111,0.3509,0.10,0.5249,0.40,0.8838,0.90,0.2716,0
112,0.3502,0.10,0.5245,0.40,0.8834,0.90,0.2722,0
113,0.3494,0.10,0.5284,0.40,0.8834,0.90,0.2727,0
114,0.3487,0.10,0.5280,0.40,0.8830,0.90,0.2733,0
115,0.3479,0.10,0.5276,0.40,0.8831,0.90,0.2730,0
116,0.3472,0.10,0.5273,0.40,0.8831,0.90,0.2743,0
117,0.3532,0.10,0.5311,0.40,0.8827,0.90,0.2756,0
118,0.3525,0.10,0.5350,0.40,0.8828,0.90,0.2740,0
119,0.3517,0.10,0.5345,0.40,0.8828,0.90,0.2740,0
120,0.3577,0.10,0.5341,0.40,0.8824,0.90,0.2793,0
121,0.3569,0.10,0.5337,0.40,0.8825,0.90,0.2770,0
122,0.3628,0.10,0.5375,0.40,0.8825,0.90,0.2762,0
123,0.3621,0.10,0.5371,0.40,0.8826,0.90,0.2795,0
124,0.3613,0.10,0.5367,0.40,0.8822,0.90,0.2772,0
125,0.3671,0.10,0.5363,0.40,0.8822,0.90,0.2749,0
126,0.3663,0.10,0.5401,0.40,0.8819,0.90,0.2769,0
127,0.3655,0.10,0.5396,0.40,0.8819,0.90,0.2781,0
128,0.3647,0.10,0.5392,0.40,0.8820,0.90,0.2793,0
129,0.3639,0.10,0.5430,0.40,0.8816,0.90,0.2823,0
130,0.3631,0.10,0.5425,0.40,0.8816,0.90,0.2827,0
131,0.3690,0.10,0.5421,0.40,0.8817,0.90,0.2820,0
132,0.3682,0.10,0.5417,0.40,0.8817,0.90,0.2813,0
133,0.3740,0.10,0.5412,0.40,0.8818,0.90,0.2805,0
134,0.3731,0.10,0.5408,0.40,0.8814,0.90,0.2824,0
135,0.3723,0.10,0.5404,0.40,0.8810,0.90,0.2839,0
136,0.3781,0.10,0.5441,0.40,0.8807,0.90,0.2850,0
137,0.3772,0.10,0.5478,0.40,0.8803,0.90,0.2879,0
138,0.3829,0.10,0.5473,0.40,0.8804,0.90,0.2900,0
139,0.3820,0.10,0.5469,0.40,0.8804,0.90,0.2910,0
140,0.3812,0.10,0.5505,0.40,0.8805,0.90,0.2921,0
141,0.3868,0.10,0.5501,0.40,0.8801,0.90,0.2948,0
142,0.3924,0.10,0.5496,0.40,0.8802,0.90,0.2927,0
143,0.3915,0.10,0.5532,0.40,0.8802,0.90,0.2906,0
144,0.3906,0.10,0.5528,0.40,0.8803,0.90,0.2933,0
145,0.3898,0.10,0.5523,0.40,0.8803,0.90,0.2919,0
146,0.3953,0.10,0.5559,0.40,0.8804,0.90,0.2936,0
147,0.4007,0.10,0.5554,0.40,0.8805,0.90,0.2915,0
148,0.3998,0.10,0.5550,0.40,0.8801,0.90,0.2925,0
149,0.3989,0.10,0.5545,0.40,0.8797,0.90,0.2925,0
150,0.4043,0.10,0.5540,0.40,0.8798,0.90,0.2925,0
151,0.4034,0.10,0.5576,0.40,0.8799,0.90,0.2944,0
152,0.4088,0.10,0.5571,0.40,0.8795,0.90,0.2947,0
153,0.4079,0.10,0.5606,0.40,0.8796,0.90,0.2963,0
154,0.4132,0.10,0.5601,0.40,0.8796,0.90,0.2956,0
155,0.4122,0.10,0.5597,0.40,0.8797,0.90,0.2998,0
156,0.4113,0.10,0.5592,0.40,0.8793,0.90,0.3014,0
157,0.4104,0.10,0.5587,0.40,0.8790,0.90,0.3000,0
158,0.4094,0.10,0.5582,0.40,0.8786,0.90,0.3025,0
159,0.4147,0.10,0.5578,0.40,0.8787,0.90,0.3011,0
160,0.4199,0.10,0.5573,0.40,0.8788,0.90,0.3007,0
161,0.4251,0.10,0.5608,0.40,0.8788,0.90,0.3016,0
162,0.4241,0.10,0.5643,0.40,0.8789,0.90,0.3024,0
163,0.4292,0.10,0.5638,0.40,0.8785,0.90,0.3055,0
164,0.4283,0.10,0.5633,0.40,0.8786,0.90,0.3065,0
165,0.4333,0.10,0.5667,0.40,0.8787,0.90,0.3059,0
166,0.4383,0.10,0.5662,0.40,0.8787,0.90,0.3089,0
167,0.4373,0.10,0.5696,0.40,0.8784,0.90,0.3075,0
168,0.4363,0.10,0.5691,0.40,0.8780,0.90,0.3062,0
169,0.4413,0.10,0.5686,0.40,0.8781,0.90,0.3049,0
170,0.4462,0.10,0.5720,0.40,0.8778,0.90,0.3051,0
171,0.4451,0.10,0.5715,0.40,0.8778,0.90,0.3053,0
172,0.4441,0.10,0.5748,0.40,0.8775,0.90,0.3054,0
173,0.4430,0.10,0.5743,0.40,0.8772,0.90,0.3077,0
174,0.4479,0.10,0.5776,0.40,0.8772,0.90,0.3079,0
175,0.4528,0.10,0.5771,0.40,0.8773,0.90,0.3093,0
176,0.4575,0.10,0.5765,0.40,0.8770,0.90,0.3101,0
177,0.4565,0.10,0.5798,0.40,0.8771,0.90,0.3124,0
178,0.4612,0.10,0.5831,0.40,0.8771,0.90,0.3145,0
179,0.4601,0.10,0.5825,0.40,0.8772,0.90,0.3159,0
180,0.4590,0.10,0.5820,0.40,0.8773,0.90,0.3153,0
181,0.4637,0.10,0.5852,0.40,0.8773,0.90,0.3153,0
182,0.4626,0.10,0.5884,0.40,0.8774,0.90,0.3161,0
183,0.4673,0.10,0.5915,0.40,0.8771,0.90,0.3155,0
184,0.4719,0.10,0.5946,0.40,0.8767,0.90,0.3149,0
185,0.4707,0.10,0.5977,0.40,0.8764,0.90,0.3149,0
186,0.4696,0.10,0.5971,0.40,0.8761,0.90,0.3169,0
187,0.4742,0.10,0.5965,0.40,0.8762,0.90,0.3157,0
188,0.4731,0.10,0.5959,0.40,0.8759,0.90,0.3171,0
189,0.4719,0.10,0.5953,0.40,0.8759,0.90,0.3171,0
190,0.4708,0.10,0.5947,0.40,0.8756,0.90,0.3178,0
191,0.4697,0.10,0.5978,0.40,0.8757,0.90,0.3172,0
192,0.4686,0.10,0.5972,0.40,0.8758,0.90,0.3173,0
193,0.4675,0.10,0.6002,0.40,0.8755,0.90,0.3187,0
194,0.4664,0.10,0.5996,0.40,0.8752,0.90,0.3207,0
195,0.4710,0.10,0.6026,0.40,0.8749,0.90,0.3233,0
196,0.4699,0.10,0.6020,0.40,0.8749,0.90,0.3234,0
197,0.4745,0.10,0.6014,0.40,0.8750,0.90,0.3234,0
198,0.4790,0.10,0.6008,0.40,0.8751,0.90,0.3228,0
199,0.4834,0.10,0.6002,0.40,0.8752,0.90,0.3228,0
200,0.4878,0.10,0.5996,0.40,0.8752,0.90,0.3241,0
201,0.4866,0.10,0.6026,0.40,0.8749,0.90,0.3266,0
202,0.4910,0.10,0.6056,0.40,0.8746,0.90,0.3284,0
203,0.4898,0.10,0.6050,0.40,0.8743,0.90,0.3297,0
204,0.4942,0.10,0.6043,0.40,0.8744,0.90,0.3315,0
205,0.4930,0.10,0.6037,0.40,0.8741,0.90,0.3303,0
206,0.4918,0.10,0.6067,0.40,0.8742,0.90,0.3291,0
207,0.4906,0.10,0.6061,0.40,0.8743,0.90,0.3315,0
208,0.4949,0.10,0.6090,0.40,0.8743,0.90,0.3304,0
209,0.4992,0.10,0.6084,0.40,0.8741,0.90,0.3304,0
210,0.5034,0.10,0.6077,0.40,0.8741,0.90,0.3345,0
211,0.5076,0.10,0.6071,0.40,0.8738,0.90,0.3333,0
212,0.5063,0.10,0.6100,0.40,0.8736,0.90,0.3357,0
213,0.5051,0.10,0.6129,0.40,0.8733,0.90,0.3368,0
214,0.5093,0.10,0.6123,0.40,0.8734,0.90,0.3385,0
215,0.5080,0.10,0.6116,0.40,0.8734,0.90,0.3408,0
216,0.5121,0.10,0.6110,0.40,0.8732,0.90,0.3425,0
217,0.5109,0.10,0.6104,0.40,0.8732,0.90,0.3431,0
218,0.5150,0.10,0.6132,0.40,0.8730,0.90,0.3431,0
219,0.5137,0.10,0.6126,0.40,0.8730,0.90,0.3442,0
220,0.5125,0.10,0.6120,0.40,0.8728,0.90,0.3458,0
221,0.5112,0.10,0.6113,0.40,0.8728,0.90,0.3469,0
222,0.5153,0.10,0.6142,0.40,0.8729,0.90,0.3486,0
223,0.5193,0.10,0.6136,0.40,0.8726,0.90,0.3496,0
224,0.5181,0.10,0.6129,0.40,0.8724,0.90,0.3506,0
225,0.5168,0.10,0.6158,0.40,0.8725,0.90,0.3517,0
226,0.5156,0.10,0.6186,0.40,0.8722,0.90,0.3538,0
227,0.5143,0.10,0.6179,0.40,0.8719,0.90,0.3549,0
228,0.5183,0.10,0.6173,0.40,0.8720,0.90,0.3554,0
229,0.5171,0.10,0.6166,0.40,0.8721,0.90,0.3569,0
230,0.5211,0.10,0.6160,0.40,0.8722,0.90,0.3578,0
231,0.5198,0.10,0.6153,0.40,0.8723,0.90,0.3583,0
232,0.5186,0.10,0.6181,0.40,0.8723,0.90,0.3577,0
233,0.5225,0.10,0.6175,0.40,0.8724,0.90,0.3566,0
234,0.5265,0.10,0.6203,0.40,0.8725,0.90,0.3559,0
235,0.5252,0.10,0.6196,0.40,0.8726,0.90,0.3563,0
236,0.5239,0.10,0.6224,0.40,0.8727,0.90,0.3574,0
237,0.5226,0.10,0.6217,0.40,0.8728,0.90,0.3589,0
238,0.5214,0.10,0.6210,0.40,0.8725,0.90,0.3599,0
239,0.5253,0.10,0.6204,0.40,0.8722,0.90,0.3599,0
240,0.5292,0.10,0.6231,0.40,0.8719,0.90,0.3603,0
241,0.5279,0.10,0.6258,0.40,0.8720,0.90,0.3603,0
242,0.5266,0.10,0.6252,0.40,0.8718,0.90,0.3596,0
243,0.5305,0.10,0.6245,0.40,0.8715,0.90,0.3601,0
244,0.5344,0.10,0.6272,0.40,0.8712,0.90,0.3615,0
245,0.5381,0.10,0.6265,0.40,0.8713,0.90,0.3604,0
246,0.5368,0.10,0.6292,0.40,0.8714,0.90,0.3624,0
247,0.5406,0.10,0.6285,0.40,0.8715,0.90,0.3624,0
248,0.5393,0.10,0.6278,0.40,0.8716,0.90,0.3624,0
249,0.5430,0.10,0.6271,0.40,0.8717,0.90,0.3624,0
250,0.5417,0.10,0.6298,0.40,0.8714,0.90,0.3634,0
251,0.5454,0.10,0.6291,0.40,0.8712,0.90,0.3643,0
252,0.5440,0.10,0.6284,0.40,0.8712,0.90,0.3621,0
253,0.5477,0.10,0.6311,0.40,0.8710,0.90,0.3641,0
254,0.5513,0.10,0.6337,0.40,0.8707,0.90,0.3634,0
255,0.5500,0.10,0.6363,0.40,0.8705,0.90,0.3642,0
256,0.5486,0.10,0.6389,0.40,0.8706,0.90,0.3642,0
257,0.5473,0.10,0.6414,0.40,0.8707,0.90,0.3671,0
258,0.5509,0.10,0.6407,0.40,0.8704,0.90,0.3665,0
259,0.5496,0.10,0.6400,0.40,0.8705,0.90,0.3675,0
260,0.5482,0.10,0.6393,0.40,0.8706,0.90,0.3669,0
261,0.5518,0.10,0.6418,0.40,0.8703,0.90,0.3679,0
262,0.5554,0.10,0.6411,0.40,0.8704,0.90,0.3688,0
263,0.5540,0.10,0.6436,0.40,0.8705,0.90,0.3716,0
264,0.5527,0.10,0.6428,0.40,0.8703,0.90,0.3724,0
265,0.5513,0.10,0.6421,0.40,0.8704,0.90,0.3719,0
266,0.5549,0.10,0.6446,0.40,0.8701,0.90,0.3702,0
267,0.5535,0.10,0.6471,0.40,0.8702,0.90,0.3711,0
268,0.5522,0.10,0.6495,0.40,0.8703,0.90,0.3724,0
269,0.5508,0.10,0.6519,0.40,0.8701,0.90,0.3734,0
270,0.5544,0.10,0.6512,0.40,0.8701,0.90,0.3734,0
271,0.5531,0.10,0.6535,0.40,0.8699,0.90,0.3755,0
272,0.5566,0.10,0.6528,0.40,0.8700,0.90,0.3765,0
273,0.5552,0.10,0.6520,0.40,0.8701,0.90,0.3759,0
274,0.5588,0.10,0.6513,0.40,0.8702,0.90,0.3754,0
275,0.5574,0.10,0.6505,0.40,0.8699,0.90,0.3766,0
276,0.5609,0.10,0.6529,0.40,0.8700,0.90,0.3766,0
277,0.5595,0.10,0.6521,0.40,0.8698,0.90,0.3750,0
278,0.5582,0.10,0.6545,0.40,0.8699,0.90,0.3750,0
279,0.5617,0.10,0.6538,0.40,0.8696,0.90,0.3759,0
280,0.5651,0.10,0.6530,0.40,0.8697,0.90,0.3752,0
281,0.5685,0.10,0.6522,0.40,0.8698,0.90,0.3770,0
282,0.5719,0.10,0.6515,0.40,0.8699,0.90,0.3764,0
283,0.5753,0.10,0.6539,0.40,0.8700,0.90,0.3771,0
284,0.5785,0.10,0.6531,0.40,0.8698,0.90,0.3769,0
285,0.5771,0.10,0.6523,0.40,0.8695,0.90,0.3773,0
286,0.5804,0.10,0.6516,0.40,0.8696,0.90,0.3768,0
287,0.5836,0.10,0.6540,0.40,0.8697,0.90,0.3785,0
288,0.5822,0.10,0.6532,0.40,0.8698,0.90,0.3794,0
289,0.5854,0.10,0.6556,0.40,0.8696,0.90,0.3788,0
290,0.5886,0.10,0.6548,0.40,0.8696,0.90,0.3800,0
291,0.5917,0.10,0.6540,0.40,0.8697,0.90,0.3804,0
292,0.5948,0.10,0.6564,0.40,0.8698,0.90,0.3807,0
293,0.5933,0.10,0.6587,0.40,0.8699,0.90,0.3805,0
294,0.5918,0.10,0.6579,0.40,0.8700,0.90,0.3813,0
295,0.5904,0.10,0.6602,0.40,0.8701,0.90,0.3825,0
296,0.5935,0.10,0.6595,0.40,0.8699,0.90,0.3837,0
297,0.5966,0.10,0.6617,0.40,0.8696,0.90,0.3840,0
298,0.5996,0.10,0.6610,0.40,0.8694,0.90,0.3824,0
299,0.5981,0.10,0.6632,0.40,0.8695,0.90,0.3841,0
300,0.5966,0.10,0.6624,0.40,0.8692,0.90,0.3852,0
301,0.5951,0.10,0.6616,0.40,0.8693,0.90,0.3842,0
302,0.5982,0.10,0.6639,0.40,0.8694,0.90,0.3845,0
303,0.5967,0.10,0.6631,0.40,0.8695,0.90,0.3840,0
304,0.5952,0.10,0.6623,0.40,0.8696,0.90,0.3848,0
305,0.5982,0.10,0.6646,0.40,0.8694,0.90,0.3848,0
306,0.6013,0.10,0.6638,0.40,0.8695,0.90,0.3851,0
307,0.6042,0.10,0.6630,0.40,0.8692,0.90,0.3854,0
308,0.6072,0.10,0.6622,0.40,0.8693,0.90,0.3871,0
309,0.6057,0.10,0.6645,0.40,0.8694,0.90,0.3874,0
310,0.6086,0.10,0.6667,0.40,0.8692,0.90,0.3874,0
311,0.6115,0.10,0.6689,0.40,0.8690,0.90,0.3874,0
312,0.6144,0.10,0.6681,0.40,0.8687,0.90,0.3882,0
313,0.6172,0.10,0.6673,0.40,0.8685,0.90,0.3898,0
314,0.6156,0.10,0.6665,0.40,0.8686,0.90,0.3893,0
315,0.6141,0.10,0.6657,0.40,0.8687,0.90,0.3911,0
316,0.6126,0.10,0.6649,0.40,0.8688,0.90,0.3925,0
317,0.6110,0.10,0.6671,0.40,0.8689,0.90,0.3941,0
318,0.6139,0.10,0.6663,0.40,0.8687,0.90,0.3943,0
319,0.6123,0.10,0.6685,0.40,0.8687,0.90,0.3954,0
320,0.6108,0.10,0.6707,0.40,0.8685,0.90,0.3956,0
321,0.6093,0.10,0.6699,0.40,0.8683,0.90,0.3946,0
322,0.6077,0.10,0.6720,0.40,0.8684,0.90,0.3941,0
323,0.6062,0.10,0.6742,0.40,0.8685,0.90,0.3936,0
324,0.6091,0.10,0.6733,0.40,0.8683,0.90,0.3926,0
325,0.6076,0.10,0.6725,0.40,0.8680,0.90,0.3921,0
326,0.6105,0.10,0.6747,0.40,0.8678,0.90,0.3906,0
327,0.6134,0.10,0.6738,0.40,0.8679,0.90,0.3914,0
328,0.6119,0.10,0.6730,0.40,0.8680,0.90,0.3920,0
329,0.6103,0.10,0.6722,0.40,0.8681,0.90,0.3917,0
330,0.6132,0.10,0.6714,0.40,0.8682,0.90,0.3917,0
331,0.6117,0.10,0.6706,0.40,0.8680,0.90,0.3920,0
332,0.6101,0.10,0.6727,0.40,0.8681,0.90,0.3928,0
333,0.6086,0.10,0.6748,0.40,0.8679,0.90,0.3930,0
334,0.6071,0.10,0.6740,0.40,0.8677,0.90,0.3941,0
335,0.6100,0.10,0.6732,0.40,0.8678,0.90,0.3943,0
336,0.6129,0.10,0.6753,0.40,0.8679,0.90,0.3938,0
337,0.6113,0.10,0.6745,0.40,0.8680,0.90,0.3938,0
338,0.6098,0.10,0.6737,0.40,0.8677,0.90,0.3946,0
339,0.6083,0.10,0.6728,0.40,0.8675,0.90,0.3961,0
340,0.6112,0.10,0.6720,0.40,0.8676,0.90,0.3966,0
341,0.6096,0.10,0.6712,0.40,0.8677,0.90,0.3968,0
342,0.6081,0.10,0.6704,0.40,0.8675,0.90,0.3971,0
343,0.6066,0.10,0.6725,0.40,0.8676,0.90,0.3978,0
344,0.6095,0.10,0.6747,0.40,0.8677,0.90,0.3978,0
345,0.6080,0.10,0.6768,0.40,0.8675,0.90,0.3993,0
346,0.6064,0.10,0.6789,0.40,0.8676,0.90,0.4007,0
347,0.6094,0.10,0.6809,0.40,0.8674,0.90,0.4007,0
348,0.6078,0.10,0.6829,0.40,0.8672,0.90,0.4015,0
349,0.6107,0.10,0.6821,0.40,0.8673,0.90,0.4022,0
350,0.6092,0.10,0.6841,0.40,0.8674,0.90,0.4024,0
351,0.6077,0.10,0.6861,0.40,0.8675,0.90,0.4046,0
352,0.6106,0.10,0.6852,0.40,0.8676,0.90,0.4045,0
353,0.6135,0.10,0.6872,0.40,0.8673,0.90,0.4062,0
354,0.6119,0.10,0.6864,0.40,0.8674,0.90,0.4062,0
355,0.6104,0.10,0.6855,0.40,0.8675,0.90,0.4062,0
356,0.6133,0.10,0.6846,0.40,0.8676,0.90,0.4069,0
357,0.6117,0.10,0.6838,0.40,0.8674,0.90,0.4083,0
358,0.6102,0.10,0.6858,0.40,0.8675,0.90,0.4073,0
359,0.6131,0.10,0.6878,0.40,0.8673,0.90,0.4071,0
360,0.6115,0.10,0.6897,0.40,0.8671,0.90,0.4087,0
361,0.6100,0.10,0.6916,0.40,0.8672,0.90,0.4087,0
362,0.6085,0.10,0.6907,0.40,0.8673,0.90,0.4107,0
363,0.6069,0.10,0.6927,0.40,0.8671,0.90,0.4107,0
364,0.6054,0.10,0.6945,0.40,0.8672,0.90,0.4109,0
365,0.6039,0.10,0.6964,0.40,0.8670,0.90,0.4116,0
366,0.6069,0.10,0.6955,0.40,0.8671,0.90,0.4123,0
367,0.6053,0.10,0.6946,0.40,0.8672,0.90,0.4139,0
368,0.6083,0.10,0.6938,0.40,0.8670,0.90,0.4139,0
369,0.6112,0.10,0.6956,0.40,0.8671,0.90,0.4152,0
370,0.6096,0.10,0.6975,0.40,0.8669,0.90,0.4149,0
371,0.6125,0.10,0.6993,0.40,0.8670,0.90,0.4149,0
372,0.6110,0.10,0.6984,0.40,0.8668,0.90,0.4149,0
373,0.6139,0.10,0.7002,0.40,0.8666,0.90,0.4145,0
374,0.6123,0.10,0.6993,0.40,0.8664,0.90,0.4145,0
375,0.6152,0.10,0.7011,0.40,0.8665,0.90,0.4151,0
376,0.6180,0.10,0.7002,0.40,0.8666,0.90,0.4165,0
377,0.6164,0.10,0.6993,0.40,0.8667,0.90,0.4167,0
378,0.6192,0.10,0.7011,0.40,0.8665,0.90,0.4187,0
379,0.6177,0.10,0.7002,0.40,0.8663,0.90,0.4200,0
380,0.6161,0.10,0.6993,0.40,0.8661,0.90,0.4208,0
381,0.6189,0.10,0.6984,0.40,0.8662,0.90,0.4215,0
382,0.6217,0.10,0.6975,0.40,0.8660,0.90,0.4223,0
383,0.6244,0.10,0.6967,0.40,0.8658,0.90,0.4229,0
384,0.6229,0.10,0.6985,0.40,0.8656,0.90,0.4231,0
385,0.6256,0.10,0.6976,0.40,0.8657,0.90,0.4233,0
