episode,carol_adapted,carol_innate,bob_adapted,bob_innate,dave_adapted,dave_innate,carol_observed_ratio,carol_phi
130,0.8455,0.10,0.8460,0.40,0.8503,0.90,0.5521,0
131,0.8433,0.10,0.8446,0.40,0.8504,0.90,0.5548,0
132,0.8410,0.10,0.8433,0.40,0.8500,0.90,0.5568,0
133,0.8500,0.10,0.8420,0.40,0.8500,0.90,0.5597,0
134,0.8500,0.10,0.8500,0.40,0.8500,0.90,0.5613,0
135,0.8478,0.10,0.8500,0.40,0.8502,0.90,0.5650,0
136,0.8500,0.10,0.8487,0.40,0.8503,0.90,0.5705,0
137,0.8500,0.10,0.8473,0.40,0.8500,0.90,0.5723,0
138,0.8478,0.10,0.8460,0.40,0.8502,0.90,0.5738,0
139,0.8455,0.10,0.8446,0.40,0.8503,0.90,0.5738,0
140,0.8500,0.10,0.8433,0.40,0.8504,0.90,0.5756,0
141,0.8478,0.10,0.8420,0.40,0.8506,0.90,0.5773,0
142,0.8500,0.10,0.8500,0.40,0.8507,0.90,0.5767,0
143,0.8500,0.10,0.8500,0.40,0.8509,0.90,0.5793,0
144,0.8478,0.10,0.8487,0.40,0.8510,0.90,0.5818,0
145,0.8500,0.10,0.8473,0.40,0.8512,0.90,0.5803,0
146,0.8478,0.10,0.8460,0.40,0.8500,0.90,0.5817,0
147,0.8455,0.10,0.8446,0.40,0.8502,0.90,0.5822,0
148,0.8433,0.10,0.8500,0.40,0.8503,0.90,0.5835,0
149,0.8410,0.10,0.8487,0.40,0.8504,0.90,0.5859,0
150,0.8500,0.10,0.8473,0.40,0.8500,0.90,0.5875,0
151,0.8500,0.10,0.8460,0.40,0.8502,0.90,0.5899,0
152,0.8478,0.10,0.8446,0.40,0.8503,0.90,0.5893,0
153,0.8455,0.10,0.8433,0.40,0.8504,0.90,0.5905,0
154,0.8500,0.10,0.8500,0.40,0.8500,0.90,0.5920,0
155,0.8478,0.10,0.8487,0.40,0.8500,0.90,0.5943,0
156,0.8455,0.10,0.8473,0.40,0.8500,0.90,0.5959,0
157,0.8433,0.10,0.8460,0.40,0.8502,0.90,0.5970,0
158,0.8410,0.10,0.8500,0.40,0.8503,0.90,0.6000,0
159,0.8388,0.10,0.8487,0.40,0.8504,0.90,0.6033,0
160,0.8500,0.10,0.8473,0.40,0.8506,0.90,0.6040,0
161,0.8500,0.10,0.8460,0.40,0.8507,0.90,0.6062,0
162,0.8500,0.10,0.8446,0.40,0.8500,0.90,0.6076,0
163,0.8478,0.10,0.8433,0.40,0.8502,0.90,0.6097,0
164,0.8500,0.10,0.8420,0.40,0.8503,0.90,0.6118,0
165,0.8500,0.10,0.8406,0.40,0.8500,0.90,0.6121,0
166,0.8478,0.10,0.8393,0.40,0.8502,0.90,0.6148,0
167,0.8500,0.10,0.8380,0.40,0.8503,0.90,0.6175,0
168,0.8478,0.10,0.8500,0.40,0.8504,0.90,0.6195,0
169,0.8455,0.10,0.8487,0.40,0.8506,0.90,0.6209,0
170,0.8433,0.10,0.8500,0.40,0.8507,0.90,0.6222,0
171,0.8410,0.10,0.8487,0.40,0.8509,0.90,0.6231,0
172,0.8388,0.10,0.8473,0.40,0.8510,0.90,0.6226,0
173,0.8366,0.10,0.8460,0.40,0.8512,0.90,0.6252,0
174,0.8344,0.10,0.8500,0.40,0.8513,0.90,0.6296,0
175,0.8500,0.10,0.8487,0.40,0.8515,0.90,0.6265,0
176,0.8478,0.10,0.8473,0.40,0.8516,0.90,0.6254,0
177,0.8455,0.10,0.8460,0.40,0.8518,0.90,0.6256,0
178,0.8433,0.10,0.8446,0.40,0.8519,0.90,0.6275,0
179,0.8410,0.10,0.8433,0.40,0.8521,0.90,0.6254,0
180,0.8500,0.10,0.8420,0.40,0.8500,0.90,0.6254,0
181,0.8478,0.10,0.8500,0.40,0.8502,0.90,0.6273,0
182,0.8455,0.10,0.8487,0.40,0.8503,0.90,0.6282,0
183,0.8433,0.10,0.8473,0.40,0.8500,0.90,0.6286,0
184,0.8500,0.10,0.8460,0.40,0.8502,0.90,0.6288,0
185,0.8500,0.10,0.8446,0.40,0.8500,0.90,0.6294,0
186,0.8500,0.10,0.8433,0.40,0.8502,0.90,0.6306,0
187,0.8478,0.10,0.8500,0.40,0.8503,0.90,0.6323,0
188,0.8455,0.10,0.8487,0.40,0.8504,0.90,0.6325,0
189,0.8433,0.10,0.8473,0.40,0.8506,0.90,0.6342,0
190,0.8410,0.10,0.8460,0.40,0.8500,0.90,0.6355,0
191,0.8388,0.10,0.8500,0.40,0.8502,0.90,0.6362,0
192,0.8366,0.10,0.8500,0.40,0.8500,0.90,0.6364,0
193,0.8344,0.10,0.8500,0.40,0.8502,0.90,0.6375,0
194,0.8322,0.10,0.8500,0.40,0.8503,0.90,0.6386,0
195,0.8300,0.10,0.8487,0.40,0.8504,0.90,0.6372,0
196,0.8278,0.10,0.8473,0.40,0.8500,0.90,0.6388,0
197,0.8256,0.10,0.8460,0.40,0.8502,0.90,0.6386,0
198,0.8234,0.10,0.8446,0.40,0.8503,0.90,0.6381,0
199,0.8213,0.10,0.8433,0.40,0.8500,0.90,0.6388,0
200,0.8191,0.10,0.8420,0.40,0.8502,0.90,0.6404,0
201,0.8391,0.10,0.8406,0.40,0.8500,0.90,0.6415,0
202,0.8369,0.10,0.8500,0.40,0.8500,0.90,0.6416,0
203,0.8347,0.10,0.8487,0.40,0.8500,0.90,0.6447,0
204,0.8325,0.10,0.8473,0.40,0.8502,0.90,0.6453,0
205,0.8303,0.10,0.8500,0.40,0.8503,0.90,0.6468,0
206,0.8281,0.10,0.8500,0.40,0.8504,0.90,0.6478,0
207,0.8481,0.10,0.8487,0.40,0.8500,0.90,0.6474,0
208,0.8458,0.10,0.8473,0.40,0.8502,0.90,0.6480,0
209,0.8436,0.10,0.8460,0.40,0.8500,0.90,0.6495,0
210,0.8414,0.10,0.8446,0.40,0.8502,0.90,0.6510,0
211,0.8500,0.10,0.8500,0.40,0.8503,0.90,0.6511,0
212,0.8478,0.10,0.8500,0.40,0.8504,0.90,0.6516,0
213,0.8500,0.10,0.8500,0.40,0.8506,0.90,0.6517,0
214,0.8478,0.10,0.8487,0.40,0.8507,0.90,0.6531,0
215,0.8455,0.10,0.8473,0.40,0.8509,0.90,0.6541,0
216,0.8433,0.10,0.8460,0.40,0.8500,0.90,0.6542,0
217,0.8410,0.10,0.8500,0.40,0.8502,0.90,0.6556,0
218,0.8388,0.10,0.8487,0.40,0.8503,0.90,0.6570,0
219,0.8500,0.10,0.8500,0.40,0.8504,0.90,0.6575,0
220,0.8478,0.10,0.8487,0.40,0.8506,0.90,0.6603,0
221,0.8455,0.10,0.8473,0.40,0.8507,0.90,0.6608,0
222,0.8433,0.10,0.8460,0.40,0.8509,0.90,0.6617,0
223,0.8410,0.10,0.8446,0.40,0.8510,0.90,0.6604,0
224,0.8388,0.10,0.8433,0.40,0.8512,0.90,0.6613,0
225,0.8366,0.10,0.8420,0.40,0.8513,0.90,0.6622,0
226,0.8344,0.10,0.8406,0.40,0.8515,0.90,0.6627,0
227,0.8500,0.10,0.8500,0.40,0.8516,0.90,0.6636,0
228,0.8500,0.10,0.8500,0.40,0.8518,0.90,0.6653,0
229,0.8500,0.10,0.8487,0.40,0.8519,0.90,0.6662,0
230,0.8478,0.10,0.8473,0.40,0.8521,0.90,0.6662,0
231,0.8455,0.10,0.8460,0.40,0.8500,0.90,0.6680,0
232,0.8433,0.10,0.8500,0.40,0.8502,0.90,0.6688,0
233,0.8410,0.10,0.8487,0.40,0.8503,0.90,0.6671,0
234,0.8388,0.10,0.8473,0.40,0.8504,0.90,0.6684,0
235,0.8366,0.10,0.8460,0.40,0.8506,0.90,0.6671,0
236,0.8344,0.10,0.8446,0.40,0.8507,0.90,0.6684,0
237,0.8322,0.10,0.8500,0.40,0.8509,0.90,0.6696,0
238,0.8300,0.10,0.8487,0.40,0.8510,0.90,0.6705,0
239,0.8278,0.10,0.8473,0.40,0.8512,0.90,0.6713,0
240,0.8256,0.10,0.8500,0.40,0.8513,0.90,0.6730,0
241,0.8234,0.10,0.8487,0.40,0.8515,0.90,0.6738,0
242,0.8434,0.10,0.8500,0.40,0.8500,0.90,0.6738,0
243,0.8412,0.10,0.8487,0.40,0.8502,0.90,0.6733,0
244,0.8390,0.10,0.8473,0.40,0.8503,0.90,0.6737,0
245,0.8500,0.10,0.8460,0.40,0.8504,0.90,0.6749,0
246,0.8500,0.10,0.8446,0.40,0.8500,0.90,0.6761,0
247,0.8500,0.10,0.8433,0.40,0.8502,0.90,0.6765,0
248,0.8478,0.10,0.8420,0.40,0.8503,0.90,0.6773,0
249,0.8455,0.10,0.8406,0.40,0.8504,0.90,0.6785,0
250,0.8433,0.10,0.8500,0.40,0.8506,0.90,0.6805,0
251,0.8410,0.10,0.8487,0.40,0.8507,0.90,0.6816,0
252,0.8500,0.10,0.8473,0.40,0.8509,0.90,0.6819,0
253,0.8478,0.10,0.8500,0.40,0.8510,0.90,0.6838,0
254,0.8455,0.10,0.8487,0.40,0.8500,0.90,0.6838,0
255,0.8500,0.10,0.8473,0.40,0.8500,0.90,0.6853,0
256,0.8478,0.10,0.8460,0.40,0.8502,0.90,0.6861,0
257,0.8455,0.10,0.8446,0.40,0.8503,0.90,0.6864,0
258,0.8433,0.10,0.8433,0.40,0.8504,0.90,0.6867,0
259,0.8410,0.10,0.8420,0.40,0.8506,0.90,0.6866,0
260,0.8388,0.10,0.8500,0.40,0.8507,0.90,0.6865,0
261,0.8366,0.10,0.8487,0.40,0.8509,0.90,0.6880,0
262,0.8344,0.10,0.8473,0.40,0.8510,0.90,0.6887,0
263,0.8322,0.10,0.8460,0.40,0.8512,0.90,0.6895,0
264,0.8500,0.10,0.8446,0.40,0.8513,0.90,0.6902,0
265,0.8478,0.10,0.8433,0.40,0.8500,0.90,0.6909,0
266,0.8455,0.10,0.8420,0.40,0.8500,0.90,0.6916,0
267,0.8433,0.10,0.8406,0.40,0.8502,0.90,0.6915,0
268,0.8500,0.10,0.8393,0.40,0.8500,0.90,0.6933,0
269,0.8478,0.10,0.8500,0.40,0.8502,0.90,0.6936,0
270,0.8500,0.10,0.8487,0.40,0.8500,0.90,0.6932,0
271,0.8500,0.10,0.8473,0.40,0.8502,0.90,0.6946,0
272,0.8478,0.10,0.8460,0.40,0.8503,0.90,0.6953,0
273,0.8455,0.10,0.8500,0.40,0.8504,0.90,0.6956,0
274,0.8433,0.10,0.8487,0.40,0.8506,0.90,0.6959,0
275,0.8500,0.10,0.8473,0.40,0.8507,0.90,0.6970,0
276,0.8478,0.10,0.8460,0.40,0.8500,0.90,0.6964,0
277,0.8500,0.10,0.8500,0.40,0.8502,0.90,0.6974,0
278,0.8500,0.10,0.8487,0.40,0.8503,0.90,0.6981,0
279,0.8478,0.10,0.8500,0.40,0.8504,0.90,0.6972,0
280,0.8500,0.10,0.8487,0.40,0.8506,0.90,0.6971,0
281,0.8500,0.10,0.8473,0.40,0.8507,0.90,0.6981,0
282,0.8478,0.10,0.8460,0.40,0.8509,0.90,0.7001,0
283,0.8455,0.10,0.8446,0.40,0.8510,0.90,0.7001,0
284,0.8433,0.10,0.8433,0.40,0.8512,0.90,0.7000,0
285,0.8410,0.10,0.8420,0.40,0.8513,0.90,0.7007,0
286,0.8388,0.10,0.8406,0.40,0.8515,0.90,0.7023,0
287,0.8366,0.10,0.8393,0.40,0.8516,0.90,0.7025,0
288,0.8500,0.10,0.8380,0.40,0.8518,0.90,0.7037,0
289,0.8478,0.10,0.8367,0.40,0.8519,0.90,0.7044,0
290,0.8455,0.10,0.8354,0.40,0.8521,0.90,0.7038,0
291,0.8500,0.10,0.8500,0.40,0.8522,0.90,0.7030,0
292,0.8500,0.10,0.8487,0.40,0.8523,0.90,0.7036,0
293,0.8500,0.10,0.8473,0.40,0.8525,0.90,0.7039,0
294,0.8478,0.10,0.8460,0.40,0.8526,0.90,0.7051,0
295,0.8455,0.10,0.8446,0.40,0.8500,0.90,0.7064,0
296,0.8433,0.10,0.8433,0.40,0.8502,0.90,0.7067,0
297,0.8410,0.10,0.8500,0.40,0.8503,0.90,0.7069,0
298,0.8388,0.10,0.8500,0.40,0.8500,0.90,0.7075,0
299,0.8366,0.10,0.8487,0.40,0.8502,0.90,0.7076,0
300,0.8344,0.10,0.8473,0.40,0.8503,0.90,0.7081,0
301,0.8322,0.10,0.8500,0.40,0.8504,0.90,0.7093,0
302,0.8300,0.10,0.8487,0.40,0.8506,0.90,0.7082,0
303,0.8278,0.10,0.8473,0.40,0.8507,0.90,0.7085,0
304,0.8256,0.10,0.8460,0.40,0.8509,0.90,0.7083,0
305,0.8234,0.10,0.8446,0.40,0.8500,0.90,0.7092,0
306,0.8213,0.10,0.8500,0.40,0.8502,0.90,0.7091,0
307,0.8413,0.10,0.8487,0.40,0.8503,0.90,0.7072,0
308,0.8390,0.10,0.8473,0.40,0.8504,0.90,0.7078,0
309,0.8368,0.10,0.8500,0.40,0.8506,0.90,0.7087,0
310,0.8500,0.10,0.8487,0.40,0.8507,0.90,0.7102,0
311,0.8478,0.10,0.8500,0.40,0.8509,0.90,0.7110,0
312,0.8500,0.10,0.8487,0.40,0.8510,0.90,0.7113,0
313,0.8478,0.10,0.8473,0.40,0.8512,0.90,0.7127,0
314,0.8455,0.10,0.8500,0.40,0.8513,0.90,0.7133,0
315,0.8500,0.10,0.8487,0.40,0.8515,0.90,0.7139,0
316,0.8478,0.10,0.8500,0.40,0.8516,0.90,0.7139,0
317,0.8455,0.10,0.8487,0.40,0.8518,0.90,0.7141,0
318,0.8500,0.10,0.8500,0.40,0.8519,0.90,0.7150,0
319,0.8478,0.10,0.8500,0.40,0.8500,0.90,0.7158,0
320,0.8455,0.10,0.8487,0.40,0.8502,0.90,0.7169,0
321,0.8500,0.10,0.8473,0.40,0.8503,0.90,0.7169,0
322,0.8478,0.10,0.8500,0.40,0.8504,0.90,0.7177,0
323,0.8455,0.10,0.8500,0.40,0.8506,0.90,0.7183,0
324,0.8500,0.10,0.8487,0.40,0.8507,0.90,0.7179,0
325,0.8478,0.10,0.8473,0.40,0.8509,0.90,0.7179,0
326,0.8500,0.10,0.8460,0.40,0.8510,0.90,0.7175,0
327,0.8478,0.10,0.8446,0.40,0.8512,0.90,0.7183,0
328,0.8500,0.10,0.8433,0.40,0.8513,0.90,0.7183,0
329,0.8478,0.10,0.8420,0.40,0.8500,0.90,0.7191,0
330,0.8455,0.10,0.8406,0.40,0.8502,0.90,0.7199,0
331,0.8433,0.10,0.8393,0.40,0.8503,0.90,0.7204,0
332,0.8500,0.10,0.8380,0.40,0.8504,0.90,0.7200,0
333,0.8478,0.10,0.8367,0.40,0.8506,0.90,0.7201,0
334,0.8455,0.10,0.8354,0.40,0.8507,0.90,0.7206,0
335,0.8500,0.10,0.8341,0.40,0.8500,0.90,0.7200,0
336,0.8478,0.10,0.8328,0.40,0.8502,0.90,0.7195,0
337,0.8455,0.10,0.8315,0.40,0.8503,0.90,0.7206,0
338,0.8433,0.10,0.8302,0.40,0.8500,0.90,0.7207,0
339,0.8410,0.10,0.8289,0.40,0.8502,0.90,0.7212,0
340,0.8388,0.10,0.8276,0.40,0.8503,0.90,0.7219,0
341,0.8366,0.10,0.8263,0.40,0.8504,0.90,0.7217,0
342,0.8344,0.10,0.8250,0.40,0.8506,0.90,0.7230,0
343,0.8322,0.10,0.8238,0.40,0.8507,0.90,0.7240,0
344,0.8500,0.10,0.8438,0.40,0.8509,0.90,0.7245,0
345,0.8478,0.10,0.8424,0.40,0.8510,0.90,0.7244,0
346,0.8500,0.10,0.8411,0.40,0.8500,0.90,0.7246,0
347,0.8478,0.10,0.8398,0.40,0.8502,0.90,0.7256,0
348,0.8500,0.10,0.8500,0.40,0.8503,0.90,0.7257,0
349,0.8478,0.10,0.8487,0.40,0.8504,0.90,0.7250,0
350,0.8500,0.10,0.8500,0.40,0.8506,0.90,0.7260,0
351,0.8500,0.10,0.8487,0.40,0.8507,0.90,0.7266,0
352,0.8478,0.10,0.8473,0.40,0.8500,0.90,0.7262,0
353,0.8455,0.10,0.8500,0.40,0.8500,0.90,0.7262,0
354,0.8500,0.10,0.8487,0.40,0.8502,0.90,0.7263,0
355,0.8478,0.10,0.8473,0.40,0.8503,0.90,0.7273,0
356,0.8455,0.10,0.8460,0.40,0.8504,0.90,0.7287,0
357,0.8500,0.10,0.8446,0.40,0.8506,0.90,0.7292,0
358,0.8478,0.10,0.8500,0.40,0.8507,0.90,0.7273,0
359,0.8455,0.10,0.8487,0.40,0.8509,0.90,0.7282,0
360,0.8500,0.10,0.8473,0.40,0.8510,0.90,0.7283,0
361,0.8478,0.10,0.8460,0.40,0.8512,0.90,0.7297,0
362,0.8455,0.10,0.8446,0.40,0.8513,0.90,0.7293,0
363,0.8433,0.10,0.8433,0.40,0.8500,0.90,0.7298,0
364,0.8410,0.10,0.8420,0.40,0.8502,0.90,0.7305,0
365,0.8388,0.10,0.8500,0.40,0.8503,0.90,0.7299,0
366,0.8366,0.10,0.8487,0.40,0.8504,0.90,0.7298,0
367,0.8500,0.10,0.8473,0.40,0.8506,0.90,0.7302,0
368,0.8478,0.10,0.8500,0.40,0.8507,0.90,0.7305,0
369,0.8455,0.10,0.8487,0.40,0.8509,0.90,0.7307,0
370,0.8433,0.10,0.8473,0.40,0.8510,0.90,0.7309,0
371,0.8410,0.10,0.8500,0.40,0.8512,0.90,0.7314,0
372,0.8388,0.10,0.8487,0.40,0.8513,0.90,0.7325,0
373,0.8366,0.10,0.8473,0.40,0.8515,0.90,0.7332,0
374,0.8344,0.10,0.8460,0.40,0.8516,0.90,0.7334,0
375,0.8322,0.10,0.8446,0.40,0.8518,0.90,0.7343,0
376,0.8300,0.10,0.8433,0.40,0.8519,0.90,0.7348,0
377,0.8278,0.10,0.8500,0.40,0.8521,0.90,0.7355,0
378,0.8256,0.10,0.8487,0.40,0.8500,0.90,0.7359,0
379,0.8234,0.10,0.8473,0.40,0.8502,0.90,0.7361,0
380,0.8434,0.10,0.8460,0.40,0.8503,0.90,0.7364,0
381,0.8412,0.10,0.8500,0.40,0.8504,0.90,0.7364,0
382,0.8390,0.10,0.8500,0.40,0.8506,0.90,0.7371,0
383,0.8368,0.10,0.8487,0.40,0.8507,0.90,0.7365,0
384,0.8346,0.10,0.8473,0.40,0.8509,0.90,0.7365,0
385,0.8324,0.10,0.8460,0.40,0.8510,0.90,0.7366,0
