timestamp,episode,carol_help_regret,carol_decline_regret,carol_reciprocate_regret
2026-04-26 18:47:12.892,40,33.2000,-44.7800,30.5400
2026-04-26 18:47:12.911,41,33.7200,-46.3600,32.0400
2026-04-26 18:47:12.930,42,33.3600,-46.8600,33.3600
2026-04-26 18:47:12.948,43,33.1200,-47.5200,34.6600
2026-04-26 18:47:12.970,44,33.7200,-48.6000,35.5400
2026-04-26 18:47:12.986,45,34.0400,-49.2600,36.4200
2026-04-26 18:47:13.001,46,35.4400,-50.8000,36.8400
2026-04-26 18:47:13.018,47,35.8800,-51.7600,37.9800
2026-04-26 18:47:13.034,48,37.1200,-52.7600,38.3800
2026-04-26 18:47:13.048,49,36.6000,-53.4200,39.9600
2026-04-26 18:47:13.070,50,38.2400,-55.0000,40.4800
2026-04-26 18:47:13.089,51,38.9600,-56.5200,41.4800
2026-04-26 18:47:13.106,52,39.4000,-57.6200,42.4800
2026-04-26 18:47:13.121,53,40.9600,-59.0000,42.9200
2026-04-26 18:47:13.135,54,41.9600,-59.8200,43.0800
2026-04-26 18:47:13.151,55,42.9200,-60.8200,43.3400
2026-04-26 18:47:13.169,56,45.7200,-62.6400,42.9200
2026-04-26 18:47:13.186,57,46.0800,-63.4000,43.7000
2026-04-26 18:47:13.206,58,47.3200,-63.9800,43.5400
2026-04-26 18:47:13.223,59,46.6800,-65.0400,45.5600
2026-04-26 18:47:13.239,60,48.6800,-66.5400,45.4600
2026-04-26 18:47:13.257,61,48.8400,-67.6400,46.7400
2026-04-26 18:47:13.274,62,49.4000,-68.6200,47.4400
2026-04-26 18:47:13.293,63,50.3600,-69.2000,47.4200
2026-04-26 18:47:13.309,64,49.8400,-69.8600,49.0000
2026-04-26 18:47:13.329,65,49.8000,-70.4600,50.2200
2026-04-26 18:47:13.346,66,50.9600,-71.6800,50.8200
2026-04-26 18:47:13.365,67,51.3600,-72.6800,51.9200
2026-04-26 18:47:13.386,68,52.5600,-73.8600,52.5600
2026-04-26 18:47:13.404,69,52.8400,-74.5600,53.4000
2026-04-26 18:47:13.420,70,55.0000,-76.1800,53.4600
2026-04-26 18:47:13.436,71,55.8800,-77.8200,54.9000
2026-04-26 18:47:13.461,72,57.0000,-78.1000,54.3400
2026-04-26 18:47:13.490,73,57.5200,-78.2800,54.4400
2026-04-26 18:47:13.514,74,57.2400,-78.7000,55.7000
2026-04-26 18:47:13.539,75,57.7200,-80.1800,57.0200
2026-04-26 18:47:13.556,76,57.8000,-81.3600,58.6400
2026-04-26 18:47:13.575,77,58.5600,-82.7000,59.8200
2026-04-26 18:47:13.596,78,59.0800,-83.8600,60.7600
2026-04-26 18:47:13.617,79,59.7600,-84.8600,61.3000
2026-04-26 18:47:13.646,80,60.2800,-85.7400,61.8200
2026-04-26 18:47:13.669,81,60.7600,-86.1000,62.1600
2026-04-26 18:47:13.694,82,61.8800,-87.2200,62.8600
2026-04-26 18:47:13.719,83,62.3600,-87.3000,62.7800
2026-04-26 18:47:13.773,84,62.4400,-88.0600,63.7000
2026-04-26 18:47:13.801,85,62.7200,-88.7600,64.2600
2026-04-26 18:47:13.822,86,63.5600,-89.6000,64.8200
2026-04-26 18:47:13.850,87,63.3600,-90.3600,66.0200
2026-04-26 18:47:13.873,88,65.2000,-92.0200,66.3200
2026-04-26 18:47:13.892,89,65.0400,-93.0200,67.9800
2026-04-26 18:47:13.909,90,65.6800,-93.5000,68.3400
2026-04-26 18:47:13.925,91,65.5200,-93.5200,68.8800
2026-04-26 18:47:13.940,92,65.8800,-94.0000,69.5200
2026-04-26 18:47:13.956,93,68.9200,-95.5800,68.7800
2026-04-26 18:47:13.969,94,69.1200,-97.0600,70.6600
2026-04-26 18:47:13.986,95,70.2800,-98.9800,71.9600
2026-04-26 18:47:13.999,96,71.6400,-100.1400,72.4800
2026-04-26 18:47:14.016,97,72.4800,-100.9800,73.0400
2026-04-26 18:47:14.035,98,72.4400,-101.3000,73.8400
2026-04-26 18:47:14.051,99,73.5600,-102.4200,74.5400
2026-04-26 18:47:14.067,100,74.2000,-102.4800,74.3400
2026-04-26 18:47:14.082,101,74.9600,-103.8200,75.2400
2026-04-26 18:47:14.097,102,75.9600,-104.5000,75.1200
2026-04-26 18:47:14.112,103,76.9600,-105.0400,75.1400
2026-04-26 18:47:14.124,104,77.6400,-105.6200,75.4000
2026-04-26 18:47:14.135,105,78.2000,-105.9000,75.4000
2026-04-26 18:47:14.147,106,78.0400,-107.3200,77.6200
2026-04-26 18:47:14.158,107,79.6000,-108.4200,77.6400
2026-04-26 18:47:14.171,108,80.1200,-108.6000,77.7400
2026-04-26 18:47:14.181,109,81.0000,-109.5400,78.2000
2026-04-26 18:47:14.194,110,82.5200,-110.5400,78.0400
2026-04-26 18:47:14.206,111,83.0800,-111.6600,79.0200
2026-04-26 18:47:14.216,112,84.1200,-112.3000,79.2200
2026-04-26 18:47:14.229,113,84.8800,-113.6400,80.4000
2026-04-26 18:47:14.243,114,86.0800,-115.1000,81.0400
2026-04-26 18:47:14.262,115,87.0800,-116.0600,81.3400
2026-04-26 18:47:14.279,116,87.6000,-117.3600,82.4200
2026-04-26 18:47:14.291,117,88.3200,-118.8800,83.8400
2026-04-26 18:47:14.304,118,88.8400,-119.7600,84.6400
2026-04-26 18:47:14.318,119,90.1200,-121.1400,84.9400
2026-04-26 18:47:14.330,120,90.3200,-122.4800,86.2600
2026-04-26 18:47:14.344,121,91.4400,-122.7600,85.7000
2026-04-26 18:47:14.356,122,91.9600,-123.7800,86.7800
2026-04-26 18:47:14.373,123,91.7600,-124.6800,88.5400
2026-04-26 18:47:14.387,124,93.0400,-125.9200,88.9800
2026-04-26 18:47:14.401,125,94.2800,-127.0600,89.2400
2026-04-26 18:47:14.415,126,95.5600,-127.4600,88.8400
2026-04-26 18:47:14.427,127,97.1200,-127.8600,88.1600
2026-04-26 18:47:14.440,128,97.5200,-127.7400,88.0000
2026-04-26 18:47:14.451,129,98.2400,-129.1200,88.8600
2026-04-26 18:47:14.464,130,99.6800,-131.0400,89.8800
2026-04-26 18:47:14.477,131,99.9200,-132.9000,91.6600
2026-04-26 18:47:14.488,132,99.7200,-133.8000,93.1400
2026-04-26 18:47:14.502,133,99.4800,-134.7400,94.5800
2026-04-26 18:47:14.546,134,99.0400,-136.0200,96.5200
2026-04-26 18:47:14.555,135,97.8000,-136.7000,99.0600
2026-04-26 18:47:14.563,136,99.1200,-137.6200,99.1200
2026-04-26 18:47:14.572,137,100.3600,-138.3400,99.1000
2026-04-26 18:47:14.583,138,100.8400,-138.2800,98.7400
2026-04-26 18:47:14.592,139,101.7200,-140.0600,100.0400
2026-04-26 18:47:14.602,140,103.8400,-141.0200,99.3600
2026-04-26 18:47:14.612,141,104.6000,-141.6600,99.8400
2026-04-26 18:47:14.621,142,104.1600,-142.8000,101.9200
2026-04-26 18:47:14.632,143,103.3600,-143.4600,103.7800
2026-04-26 18:47:14.642,144,104.6800,-144.3800,103.8400
2026-04-26 18:47:14.653,145,106.1200,-144.9000,103.4600
2026-04-26 18:47:14.663,146,107.2400,-145.6000,103.6000
2026-04-26 18:47:14.673,147,108.5200,-146.9800,103.9000
2026-04-26 18:47:14.684,148,108.5600,-147.7800,105.2000
2026-04-26 18:47:14.694,149,108.6000,-148.0200,105.6600
2026-04-26 18:47:14.704,150,109.4800,-148.9600,106.1200
2026-04-26 18:47:14.716,151,110.3200,-149.2400,105.8400
2026-04-26 18:47:14.727,152,111.5600,-150.3800,106.1000
2026-04-26 18:47:14.740,153,114.5200,-152.0400,105.4200
2026-04-26 18:47:14.752,154,115.1200,-153.5400,106.5800
2026-04-26 18:47:14.766,155,116.9200,-154.9600,106.4200
2026-04-26 18:47:14.781,156,119.2400,-156.1400,105.6600
2026-04-26 18:47:14.792,157,119.7600,-156.3200,105.7600
2026-04-26 18:47:14.804,158,119.8800,-157.1800,106.5800
2026-04-26 18:47:14.816,159,120.1200,-158.2000,107.8000
2026-04-26 18:47:14.827,160,119.5200,-158.9400,109.7200
2026-04-26 18:47:14.839,161,120.2800,-159.5800,110.2000
2026-04-26 18:47:14.849,162,120.0800,-160.9000,112.2400
2026-04-26 18:47:14.861,163,120.9600,-161.8400,112.9800
2026-04-26 18:47:14.872,164,121.8400,-162.6400,113.1600
2026-04-26 18:47:14.881,165,122.1600,-163.1600,113.4800
2026-04-26 18:47:14.891,166,122.3200,-163.2800,113.6400
2026-04-26 18:47:14.901,167,123.0800,-165.1800,114.9600
2026-04-26 18:47:14.911,168,124.1600,-166.3400,115.3400
2026-04-26 18:47:14.923,169,125.4800,-166.9800,114.9800
2026-04-26 18:47:14.931,170,126.6400,-167.9200,115.1600
2026-04-26 18:47:14.942,171,127.5600,-168.9600,115.8000
2026-04-26 18:47:14.952,172,127.2000,-169.3200,116.8400
2026-04-26 18:47:14.965,173,127.9200,-169.8600,117.1400
2026-04-26 18:47:14.977,174,129.0000,-170.8800,117.6600
2026-04-26 18:47:14.988,175,129.8000,-171.7600,118.1800
2026-04-26 18:47:15.001,176,131.4000,-173.1000,118.6600
2026-04-26 18:47:15.011,177,132.2800,-173.2000,118.1400
2026-04-26 18:47:15.022,178,133.1200,-174.1800,118.5600
2026-04-26 18:47:15.034,179,132.7600,-173.8400,118.9000
2026-04-26 18:47:15.079,180,134.0000,-175.4000,119.4400
2026-04-26 18:47:15.090,181,134.9600,-175.5600,119.1400
2026-04-26 18:47:15.100,182,135.3600,-176.1400,119.6800
2026-04-26 18:47:15.111,183,136.5200,-176.8000,119.4400
2026-04-26 18:47:15.122,184,136.2400,-177.6400,120.9800
2026-04-26 18:47:15.130,185,137.1600,-178.9600,121.3400
2026-04-26 18:47:15.140,186,138.8800,-179.7600,120.8200
2026-04-26 18:47:15.152,187,140.2400,-180.6400,120.5000
2026-04-26 18:47:15.163,188,142.2000,-181.9000,120.3600
2026-04-26 18:47:15.173,189,142.9600,-182.2600,120.4200
2026-04-26 18:47:15.185,190,144.9600,-183.0600,119.6200
2026-04-26 18:47:15.196,191,146.0400,-183.5200,119.3000
2026-04-26 18:47:15.205,192,146.3600,-183.9000,119.7600
2026-04-26 18:47:15.215,193,149.0800,-185.3800,119.1200
2026-04-26 18:47:15.225,194,149.8000,-186.2000,119.8400
2026-04-26 18:47:15.234,195,151.5600,-187.6600,120.3400
2026-04-26 18:47:15.244,196,151.6800,-188.2400,121.1600
2026-04-26 18:47:15.252,197,153.3600,-188.9400,120.7400
2026-04-26 18:47:15.263,198,153.3600,-189.6400,121.8600
2026-04-26 18:47:15.273,199,153.7600,-189.8000,121.7000
2026-04-26 18:47:15.281,200,154.7600,-190.6200,122.1400
2026-04-26 18:47:15.291,201,155.0800,-191.5600,123.0200
2026-04-26 18:47:15.298,202,155.0400,-192.5800,124.5200
2026-04-26 18:47:15.308,203,156.3200,-193.8200,124.9600
2026-04-26 18:47:15.316,204,156.4400,-193.8400,125.2200
2026-04-26 18:47:15.325,205,157.6800,-194.7000,125.0600
2026-04-26 18:47:15.335,206,158.8000,-195.2600,124.9200
2026-04-26 18:47:15.345,207,158.6800,-195.9400,126.2000
2026-04-26 18:47:15.354,208,159.3200,-196.9800,126.7000
2026-04-26 18:47:15.365,209,159.9200,-197.7800,127.1600
2026-04-26 18:47:15.374,210,161.0400,-198.7600,127.3000
2026-04-26 18:47:15.386,211,161.6400,-200.2600,128.4600
2026-04-26 18:47:15.397,212,163.1200,-201.0200,128.2600
2026-04-26 18:47:15.407,213,163.4000,-201.7200,129.1000
2026-04-26 18:47:15.418,214,164.8400,-203.5000,129.9800
2026-04-26 18:47:15.427,215,167.0800,-204.7600,129.5600
2026-04-26 18:47:15.438,216,166.8000,-205.6000,131.1000
2026-04-26 18:47:15.448,217,167.4400,-206.3600,131.8800
2026-04-26 18:47:15.456,218,166.6000,-206.9200,133.8400
2026-04-26 18:47:15.466,219,167.6000,-207.7400,134.2800
2026-04-26 18:47:15.474,220,168.4400,-208.4400,134.2800
2026-04-26 18:47:15.485,221,169.8000,-209.1800,134.1000
2026-04-26 18:47:15.495,222,171.9600,-209.9600,133.1800
2026-04-26 18:47:15.544,223,172.2000,-211.1200,134.2600
2026-04-26 18:47:15.553,224,173.7200,-212.2600,134.2400
2026-04-26 18:47:15.564,225,175.8000,-213.1200,133.6600
2026-04-26 18:47:15.575,226,176.6800,-214.4800,134.6800
2026-04-26 18:47:15.585,227,176.6800,-214.9000,135.6600
2026-04-26 18:47:15.596,228,177.5200,-216.5800,136.7800
2026-04-26 18:47:15.607,229,178.7200,-217.6200,136.8600
2026-04-26 18:47:15.617,230,180.0400,-217.8400,136.2200
2026-04-26 18:47:15.629,231,181.5200,-218.4600,135.7400
2026-04-26 18:47:15.640,232,181.9200,-219.6000,136.4200
2026-04-26 18:47:15.650,233,182.4800,-219.8800,136.4200
2026-04-26 18:47:15.660,234,182.2400,-220.5400,137.7200
2026-04-26 18:47:15.670,235,183.6000,-220.5800,136.8400
2026-04-26 18:47:15.681,236,185.4400,-221.6800,136.5800
2026-04-26 18:47:15.691,237,186.2400,-222.0000,136.2600
2026-04-26 18:47:15.702,238,187.8400,-223.0600,135.9000
2026-04-26 18:47:15.713,239,187.9200,-223.1200,136.1200
2026-04-26 18:47:15.723,240,189.0400,-224.8000,136.9600
2026-04-26 18:47:15.734,241,189.8400,-225.5400,137.3400
2026-04-26 18:47:15.744,242,190.4000,-226.5200,138.0400
2026-04-26 18:47:15.755,243,192.0000,-227.7200,137.9600
2026-04-26 18:47:15.766,244,192.1200,-227.8800,138.0800
2026-04-26 18:47:15.776,245,192.0400,-228.9400,139.5400
2026-04-26 18:47:15.786,246,194.4000,-229.6600,138.5400
2026-04-26 18:47:15.797,247,195.7200,-230.8600,139.0200
2026-04-26 18:47:15.807,248,196.6000,-231.6600,139.2000
2026-04-26 18:47:15.818,249,197.5200,-232.4200,139.4200
2026-04-26 18:47:15.829,250,196.9200,-233.1600,141.3400
2026-04-26 18:47:15.838,251,198.3600,-234.3800,141.6600
2026-04-26 18:47:15.849,252,199.7200,-235.1200,141.4800
2026-04-26 18:47:15.859,253,199.9600,-235.5800,141.8600
2026-04-26 18:47:15.870,254,201.8000,-236.9600,142.0200
2026-04-26 18:47:15.881,255,202.8800,-238.1200,142.4000
2026-04-26 18:47:15.892,256,203.8800,-238.9400,142.8400
2026-04-26 18:47:15.904,257,205.8400,-240.2000,142.7000
2026-04-26 18:47:15.914,258,206.6800,-240.7600,142.8400
2026-04-26 18:47:15.926,259,207.2400,-241.0400,142.8400
2026-04-26 18:47:15.936,260,209.6000,-242.4600,142.5400
2026-04-26 18:47:15.944,261,210.6800,-243.3400,142.5000
2026-04-26 18:47:15.954,262,211.9600,-244.3000,142.5200
2026-04-26 18:47:15.961,263,212.6800,-244.5600,142.4000
2026-04-26 18:47:15.972,264,214.0400,-245.0200,141.8000
2026-04-26 18:47:15.982,265,214.3600,-245.2600,141.9800
2026-04-26 18:47:15.990,266,214.6000,-245.8600,142.6400
2026-04-26 18:47:16.001,267,216.4400,-246.8200,142.2400
2026-04-26 18:47:16.009,268,217.8800,-247.6200,142.0000
2026-04-26 18:47:16.019,269,218.0800,-248.4000,143.1800
2026-04-26 18:47:16.029,270,219.1200,-248.7600,142.9600
2026-04-26 18:47:16.038,271,220.3200,-249.5200,142.9000
2026-04-26 18:47:16.051,272,220.4000,-250.7000,144.5200
2026-04-26 18:47:16.059,273,221.1200,-251.9400,145.5200
2026-04-26 18:47:16.071,274,220.6800,-252.3800,146.9000
2026-04-26 18:47:16.082,275,221.6000,-253.4200,147.5400
2026-04-26 18:47:16.091,276,221.4800,-253.4000,147.7000
2026-04-26 18:47:16.101,277,223.6800,-254.1400,146.8200
2026-04-26 18:47:16.109,278,223.1600,-254.1000,147.7000
2026-04-26 18:47:16.121,279,223.8800,-254.9200,148.0000
2026-04-26 18:47:16.131,280,224.0800,-255.5600,148.7600
2026-04-26 18:47:16.140,281,224.2000,-255.8600,149.4400
2026-04-26 18:47:16.150,282,224.6400,-256.2600,149.7400
2026-04-26 18:47:16.159,283,225.7600,-257.5200,150.3000
2026-04-26 18:47:16.171,284,226.0000,-258.8200,151.9400
2026-04-26 18:47:16.184,285,226.0400,-259.0600,152.4000
2026-04-26 18:47:16.237,286,227.4000,-259.8000,152.2200
2026-04-26 18:47:16.248,287,228.6000,-260.1400,151.8800
2026-04-26 18:47:16.260,288,228.6400,-261.5000,153.7400
2026-04-26 18:47:16.270,289,229.6800,-263.4000,154.7800
2026-04-26 18:47:16.282,290,229.4400,-263.6400,155.5200
2026-04-26 18:47:16.293,291,230.6000,-264.8600,156.1200
2026-04-26 18:47:16.304,292,231.7600,-266.9200,157.2800
2026-04-26 18:47:16.315,293,232.4800,-267.3200,157.3000
2026-04-26 18:47:16.326,294,234.1600,-269.0000,157.3000
2026-04-26 18:47:16.337,295,234.4400,-269.4200,157.7200
2026-04-26 18:47:16.347,296,235.2800,-270.4000,158.1400
2026-04-26 18:47:16.359,297,236.0400,-271.3200,158.3400
2026-04-26 18:47:16.370,298,236.6000,-271.3200,158.2000
2026-04-26 18:47:16.379,299,235.7600,-271.8800,160.1600
2026-04-26 18:47:16.391,300,237.6000,-272.2800,159.2000
2026-04-26 18:47:16.403,301,237.9600,-272.7600,159.8400
2026-04-26 18:47:16.418,302,238.3200,-272.9600,160.0600
2026-04-26 18:47:16.430,303,238.2400,-274.3000,161.9400
2026-04-26 18:47:16.441,304,238.4000,-274.8400,162.6600
2026-04-26 18:47:16.454,305,239.2800,-275.6400,162.8400
2026-04-26 18:47:16.464,306,240.7200,-276.1600,162.4600
2026-04-26 18:47:16.474,307,242.3600,-277.0400,162.2800
2026-04-26 18:47:16.484,308,245.1600,-278.1600,161.1600
2026-04-26 18:47:16.494,309,245.7600,-278.9600,161.6200
2026-04-26 18:47:16.506,310,245.8800,-279.9600,163.0000
2026-04-26 18:47:16.515,311,245.6000,-280.3800,163.9800
2026-04-26 18:47:16.527,312,246.0800,-281.3000,164.7400
2026-04-26 18:47:16.539,313,247.6000,-282.8600,165.4200
2026-04-26 18:47:16.548,314,247.7200,-283.7200,166.2400
2026-04-26 18:47:16.559,315,249.3200,-284.9200,166.1600
2026-04-26 18:47:16.569,316,250.3200,-285.8800,166.4600
2026-04-26 18:47:16.580,317,252.3200,-287.6600,166.7800
2026-04-26 18:47:16.590,318,253.0800,-288.3000,167.2600
2026-04-26 18:47:16.599,319,254.7600,-289.2800,166.9800
2026-04-26 18:47:16.612,320,256.0400,-289.9600,167.0000
2026-04-26 18:47:16.623,321,255.4800,-290.1000,168.1200
2026-04-26 18:47:16.634,322,257.2800,-290.6800,167.4000
2026-04-26 18:47:16.645,323,259.6000,-292.5600,167.3400
2026-04-26 18:47:16.653,324,260.1600,-292.9800,167.4800
2026-04-26 18:47:16.663,325,260.4800,-293.5000,168.0800
2026-04-26 18:47:16.671,326,260.7600,-294.6200,169.2000
2026-04-26 18:47:16.682,327,262.5200,-295.2400,168.4400
2026-04-26 18:47:16.692,328,262.6800,-296.0600,169.3000
2026-04-26 18:47:16.701,329,263.2400,-296.3400,169.3000
2026-04-26 18:47:16.711,330,264.0400,-297.2200,169.8200
2026-04-26 18:47:16.719,331,267.0000,-298.7400,168.8600
2026-04-26 18:47:16.729,332,269.6400,-299.8800,167.8600
2026-04-26 18:47:16.740,333,272.4400,-301.7000,167.4400
2026-04-26 18:47:16.751,334,274.3600,-302.8600,167.4000
2026-04-26 18:47:16.764,335,274.8800,-303.7400,168.2000
2026-04-26 18:47:16.774,336,275.9600,-304.2000,167.8800
2026-04-26 18:47:16.785,337,277.3200,-304.8000,167.5600
2026-04-26 18:47:16.797,338,277.2400,-305.8600,169.0200
2026-04-26 18:47:16.806,339,277.5200,-306.5600,169.8600
2026-04-26 18:47:16.816,340,278.2400,-307.6600,170.5800
2026-04-26 18:47:16.826,341,279.6000,-308.5400,170.6800
2026-04-26 18:47:16.835,342,280.8000,-308.8800,170.3400
2026-04-26 18:47:16.846,343,282.1600,-309.6200,170.1600
2026-04-26 18:47:16.854,344,281.8800,-310.4600,171.7000
2026-04-26 18:47:16.865,345,282.6400,-311.6600,172.3200
2026-04-26 18:47:16.876,346,283.2400,-312.3200,172.9200
2026-04-26 18:47:16.885,347,285.0000,-313.6400,172.8600
2026-04-26 18:47:16.959,348,285.1600,-314.3200,173.4400
2026-04-26 18:47:16.969,349,285.5200,-315.3600,174.2200
2026-04-26 18:47:16.979,350,286.4000,-316.1600,174.4000
2026-04-26 18:47:16.988,351,286.8000,-317.0200,174.9400
2026-04-26 18:47:16.997,352,290.2400,-319.1800,174.3200
2026-04-26 18:47:17.006,353,290.1200,-320.0000,175.4600
2026-04-26 18:47:17.014,354,292.3200,-320.7400,174.5800
2026-04-26 18:47:17.026,355,293.9200,-321.8000,174.2200
2026-04-26 18:47:17.037,356,293.8800,-322.2600,174.8800
2026-04-26 18:47:17.046,357,294.5200,-323.0200,175.3800
2026-04-26 18:47:17.056,358,296.0400,-324.1600,175.3600
2026-04-26 18:47:17.064,359,297.2800,-324.6000,174.9200
2026-04-26 18:47:17.074,360,298.6400,-325.3400,174.7400
2026-04-26 18:47:17.083,361,299.5600,-326.9400,175.5200
2026-04-26 18:47:17.092,362,300.0400,-328.2800,176.5600
2026-04-26 18:47:17.101,363,300.1200,-328.3400,176.7800
2026-04-26 18:47:17.110,364,301.3600,-329.7600,177.4600
2026-04-26 18:47:17.119,365,302.3600,-331.0000,178.1800
2026-04-26 18:47:17.128,366,302.4000,-332.2200,179.7600
2026-04-26 18:47:17.136,367,302.2800,-333.0400,181.1800
2026-04-26 18:47:17.146,368,303.3200,-333.5400,180.8200
2026-04-26 18:47:17.155,369,302.8000,-333.5000,181.7000
2026-04-26 18:47:17.164,370,302.7200,-333.8600,182.4600
2026-04-26 18:47:17.174,371,304.1200,-335.5400,183.4400
2026-04-26 18:47:17.182,372,304.5600,-335.2400,183.0400
2026-04-26 18:47:17.191,373,305.9200,-336.4000,183.2800
2026-04-26 18:47:17.201,374,307.3600,-337.7600,183.4600
2026-04-26 18:47:17.210,375,308.8800,-340.1600,184.2800
2026-04-26 18:47:17.220,376,309.0400,-340.1400,184.1600
2026-04-26 18:47:17.229,377,310.3600,-341.0600,184.2200
2026-04-26 18:47:17.239,378,311.1200,-341.4200,184.2800
2026-04-26 18:47:17.251,379,311.7200,-342.6400,185.0200
2026-04-26 18:47:17.259,380,311.8400,-342.8000,185.1400
2026-04-26 18:47:17.270,381,312.2800,-343.6200,185.7200
2026-04-26 18:47:17.279,382,312.4400,-343.7400,186.1600
2026-04-26 18:47:17.290,383,312.4400,-344.8600,187.5600
2026-04-26 18:47:17.300,384,314.2800,-345.5400,187.0200
2026-04-26 18:47:17.309,385,314.8800,-346.2000,187.3400
2026-04-26 18:47:17.321,386,315.0800,-346.1400,187.2600
2026-04-26 18:47:17.329,387,315.8800,-346.3200,187.0800
2026-04-26 18:47:17.340,388,316.8000,-347.3600,187.7200
2026-04-26 18:47:17.350,389,317.9200,-347.6400,187.1600
2026-04-26 18:47:17.361,390,319.0800,-347.8800,186.6400
2026-04-26 18:47:17.372,391,320.0800,-349.5400,187.6400
2026-04-26 18:47:17.381,392,321.0400,-350.1200,187.6200
2026-04-26 18:47:17.391,393,321.9600,-351.1600,188.2600
2026-04-26 18:47:17.402,394,324.3200,-352.3000,187.5400
2026-04-26 18:47:17.411,395,325.2000,-353.1000,187.7200
2026-04-26 18:47:17.423,396,327.7200,-354.9200,187.5800
2026-04-26 18:47:17.431,397,327.6800,-355.9400,189.0800
2026-04-26 18:47:17.443,398,327.7200,-356.1800,189.5400
2026-04-26 18:47:17.453,399,328.4800,-357.2400,190.3000
2026-04-26 18:47:17.469,400,329.0400,-357.5200,190.3000
2026-04-26 18:47:17.481,401,330.5600,-358.6600,190.2800
2026-04-26 18:47:17.490,402,331.4400,-359.4600,190.4600
2026-04-26 18:47:17.504,403,333.2400,-361.0200,190.8600
2026-04-26 18:47:17.515,404,332.6800,-361.8600,192.6800
2026-04-26 18:47:17.526,405,332.2800,-362.8200,194.5200
2026-04-26 18:47:17.538,406,333.1200,-363.6600,195.0800
2026-04-26 18:47:17.547,407,334.4800,-364.1200,194.4800
2026-04-26 18:47:17.559,408,334.2400,-364.3600,195.5000
2026-04-26 18:47:17.571,409,335.6400,-365.4800,195.6400
2026-04-26 18:47:17.645,410,335.7600,-366.3400,196.4600
2026-04-26 18:47:17.655,411,337.6000,-368.0000,197.0400
2026-04-26 18:47:17.664,412,337.6800,-368.3400,197.6800
2026-04-26 18:47:17.672,413,338.0000,-368.8600,198.2800
2026-04-26 18:47:17.681,414,337.9200,-369.5000,199.4600
2026-04-26 18:47:17.690,415,338.2400,-370.0200,200.0600
2026-04-26 18:47:17.700,416,338.4400,-371.0800,201.3800
2026-04-26 18:47:17.709,417,338.9600,-371.2600,201.4800
2026-04-26 18:47:17.718,418,339.5200,-371.6800,201.6200
2026-04-26 18:47:17.728,419,340.2000,-372.4000,202.1600
2026-04-26 18:47:17.739,420,340.0400,-372.2800,202.4200
2026-04-26 18:47:17.749,421,342.3600,-373.8800,201.9400
2026-04-26 18:47:17.763,422,343.5600,-374.7800,201.7400
